SWIS_SBL_ID,PROP_CLASS,zcta,gfa,E_fleet_ev
50248905300000010100000000,613,14850,0.0,0.0
50248905300000010030010000,613,14850,0.0,0.0
50248905500000010130130000,662,14850,9616.0,0.072
50248905500000010130120000,415,14850,8238.0,0.062
50248905700000010310000000,613,14850,0.0,0.0
50248905400000010090050000,440,14850,20988.0,0.157
50248905400000010120000000,421,14850,3091.0,0.023
50248905400000010090060000,442,14850,7400.0,0.055
50248905400000010080000000,464,14850,945.0,0.007
50248905300000010160000000,613,14850,0.0,0.0
50248905200000010040110000,457,14850,4200.0,0.031
50248905200000010040060000,465,14850,9140.0,0.068
50248905200000010040090000,464,14850,3542.0,0.026
50248905200000010040420000,457,14850,7284.0,0.054
50248905200000010040100000,433,14850,19780.0,0.148
50248905200000010040320000,710,14850,204028.0,1.524
50248905200000010040120000,449,14850,16980.0,0.127
50248905200000010040020000,455,14850,16780.0,0.125
50248905200000010050000000,872,14850,0.0,0.0
50248905200000010040520000,449,14850,12800.0,0.096
50248905200000010041110000,440,14850,33230.0,0.248
50248905200000010080050000,442,14850,41034.0,0.306
50248905200000010130010000,421,14850,3248.0,0.024
50248905200000010080010000,484,14850,5000.0,0.037
50248905200000010080060000,456,14850,9100.0,0.068
50248905200000010080030000,486,14850,2743.0,0.02
50248905200000010080040000,457,14850,1200.0,0.009
50248904400000010023320000,442,14850,12000.0,0.09
50248904400000010023310000,831,14850,1000.0,0.007
50248905200000010010110000,720,14850,14544.0,0.109
50248904400000010023210000,590,14850,0.0,0.0
50248904200000010390030000,682,14850,4416.0,0.033
50248904200000010350020000,442,14850,43020.0,0.321
50248904200000010350030000,440,14850,24500.0,0.183
50248904200000010300000000,613,14850,0.0,0.0
50248904200000010120000000,615,14850,0.0,0.0
50248904200000010090110000,444,14850,10560.0,0.079
50248904200000010290000000,440,14850,8000.0,0.06
50248904200000010440000000,615,14850,0.0,0.0
50248904200000010090120000,455,14850,7200.0,0.054
50248904200000010100000000,485,14850,3707.0,0.028
50248904300000020010020000,710,14850,18200.0,0.136
50248904200000010310060000,710,14850,48516.0,0.362
50248904200000010310030000,661,14850,31512.0,0.235
50248904200000010310050000,650,14850,5044.0,0.038
50248904200000010310210000,465,14850,4211.0,0.031
50248904300000010290060000,440,14850,20250.0,0.151
50248904300000010300000000,681,14850,0.0,0.0
50248904300000020030020000,464,14850,8410.0,0.063
50248904300000020010030000,710,14850,5220.0,0.039
50248904300000010330020000,642,14850,25001.0,0.187
50248904300000010330110000,449,14850,4696.0,0.035
50248904300000010331210000,442,14850,65700.0,0.491
50248904300000010230020000,449,14850,9560.0,0.071
50248904200000010090020000,615,14850,0.0,0.0
50248904300000010220000000,694,14850,15556.0,0.116
50248904200000010110000000,615,14850,0.0,0.0
50248904200000010050000000,615,14850,0.0,0.0
50248904300000010030000000,615,14850,0.0,0.0
50248904300000010190020000,449,14850,12390.0,0.093
50248904300000010010000000,613,14850,6144.0,0.046
50248904200000010070000000,615,14850,0.0,0.0
50248904200000010060000000,615,14850,0.0,0.0
50248904200000010010000000,650,14850,0.0,0.0
50248904200000010020000000,844,14850,0.0,0.0
50248904200000010030000000,613,14850,0.0,0.0
50248904100000010080000000,844,14850,0.0,0.0
50248904100000010180000000,613,14850,0.0,0.0
50248904100000010190000000,613,14850,0.0,0.0
50248904100000010240020000,613,14850,2496.0,0.019
50248904100000010030000000,613,14850,0.0,0.0
50248904100000010010000000,613,14850,0.0,0.0
50248903100000010110000000,613,14850,0.0,0.0
50248904400000010070000000,823,14850,1248.0,0.009
50248904500000010130000000,620,14850,2404.0,0.018
50248904500000010140000000,650,14850,2309.0,0.017
50248904400000010030170000,662,14850,6964.0,0.052
50248905900000010220000000,613,14850,0.0,0.0
50248906400000010080000000,695,14850,0.0,0.0
50260000300000030110520099,837,14850,0.0,0.0
50260000200000030100000000,552,14850,0.0,0.0
50260000400000010210000000,695,14850,0.0,0.0
50260000300000010060030000,552,14850,0.0,0.0
50260000300000010100000000,552,14850,9022.0,0.067
50260000400000020024150000,442,14850,4620.0,0.035
50260000900000020040060000,484,14850,1400.0,0.01
50260000900000020030000000,433,14850,1008.0,0.008
50260000400000010080310000,442,14850,6000.0,0.045
50260000400000010080320000,877,14850,0.0,0.0
50260000400000010080420000,440,14850,4100.0,0.031
50260000400000010120710000,484,14850,1680.0,0.013
50260000900000010110010000,877,14850,0.0,0.0
50260000800000030040210000,449,14850,12160.0,0.091
50260000900000010260020000,440,14850,4374.0,0.033
50260000400000020150000000,710,14850,2551.0,0.019
50260000400000020070040000,710,14850,43141.0,0.322
50260001000000010140030000,868,14850,240.0,0.002
50260001500000020050050000,442,14850,5050.0,0.038
50260001600000020120030000,440,14850,1168.0,0.009
50260001500000010120060000,720,14850,0.0,0.0
50260001500000010100000000,431,14850,8080.0,0.06
50260001600000020030000000,695,14850,0.0,0.0
50260001400000040060000000,695,14850,0.0,0.0
50260001400000020020080000,651,14850,24496.0,0.183
50260001500000020010110000,472,14850,3434.0,0.026
50260001100000020080030000,620,14850,4869.0,0.036
50260001000000010020210000,440,14850,3200.0,0.024
50260001100000020150010000,484,14850,3150.0,0.024
50260001100000020220000000,695,14850,0.0,0.0
50260000800000010120000000,695,14850,0.0,0.0
50260000800000020091110000,438,14850,0.0,0.0
50260000800000020090100000,484,14850,6624.0,0.049
50260000800000030220000000,651,14850,2320.0,0.017
50260000800000020120000000,652,14850,5040.0,0.038
50260000800000020110000000,534,14850,4440.0,0.033
50260000800000020090030000,651,14850,6400.0,0.048
50260000800000020090060000,662,14850,18308.0,0.137
50260000800000030280000000,692,14850,0.0,0.0
50260000500000010130010000,456,14850,9100.0,0.068
50260000800000010090000000,485,14850,5602.0,0.042
50260000500000010120000000,486,14850,5674.0,0.042
50260000800000010100000000,612,14850,42663.0,0.319
50260000800000010070010000,484,14850,3840.0,0.029
50260000700000030020000000,484,14850,6250.0,0.047
50260001300000020020110000,424,14850,2784.0,0.021
50070013000000040050000000,690,14850,42980.0,0.321
50070013000000030010000000,456,14850,21500.0,0.161
50070012800000020090020000,434,14850,2120.0,0.016
50070012800000030030000000,692,14850,0.0,0.0
50070013000000040070030000,692,14850,0.0,0.0
50070012800000020070010000,414,14850,11769.0,0.088
50070012900000020070000000,692,14850,0.0,0.0
50070012800000020070020000,534,14850,3632.0,0.027
50070012800000020010220000,484,14850,7260.0,0.054
50070012900000010100110000,433,14850,4086.0,0.031
50070012800000010040000000,426,14850,3870.0,0.029
50070012800000010050000000,484,14850,3246.0,0.024
50070012800000010060010000,452,14850,49584.0,0.37
50070012600000010020130000,485,14850,4800.0,0.036
50070012600000010020140000,546,14850,8400.0,0.063
50070012500000010030030000,433,14850,2040.0,0.015
50070012900000010010000000,421,14850,9259.0,0.069
50070012600000010050010000,486,14850,3220.0,0.024
50070012900000010100020000,414,14850,56574.0,0.423
50070012500000020010000000,433,14850,5000.0,0.037
50070012500000020020000000,431,14850,6145.0,0.046
50070012500000030040000000,591,14850,0.0,0.0
50070011100000090030000000,590,14850,0.0,0.0
50070010900000010030000000,652,14850,1664.0,0.012
50070008800000020180000000,692,14850,0.0,0.0
50070009000000020010000000,822,14850,4580.0,0.034
50070008800000010080000000,822,14850,22297.0,0.167
50070008800000020160000000,650,14850,0.0,0.0
50070010900000020020000000,822,14850,0.0,0.0
50070011000000010020000000,590,14850,0.0,0.0
50070011000000040050000000,650,14850,0.0,0.0
50070008700000010220020000,695,14850,0.0,0.0
50070008500000060140020000,612,14850,15174.0,0.113
50070008600000020010000000,650,14850,0.0,0.0
50070008400000040140000000,620,14850,2294.0,0.017
50070008500000050010000000,612,14850,29469.0,0.22
50070006600000010130000000,591,14850,0.0,0.0
50070006800000060130000000,438,14850,0.0,0.0
50070006300000080130000000,421,14850,3150.0,0.024
50070006300000050070000000,437,14850,72000.0,0.538
50070006300000050090000099,837,14850,0.0,0.0
50070006300000060050000000,421,14850,5128.0,0.038
50070006400000100210000000,484,14850,1764.0,0.013
50070006300000050020000000,482,14850,48003.0,0.358
50070006400000100030000000,613,14850,62730.0,0.468
50070006400000100170020000,662,14850,9676.0,0.072
50070006400000100180000000,482,14850,6768.0,0.051
50070006400000100130000000,438,14850,0.0,0.0
50070006400000020130000000,483,14850,4829.0,0.036
50070006400000020070000000,615,14850,4900.0,0.037
50070006400000020020000000,620,14850,13226.0,0.099
50070006300000050010000000,613,14850,0.0,0.0
50070006300000050080000000,613,14850,0.0,0.0
50070006300000080120000000,482,14850,9000.0,0.067
50070006300000080110000000,482,14850,13275.0,0.099
50070004800000040060000000,415,14850,7034.0,0.053
50070003100000010060000000,613,14850,16440.0,0.123
50070006300000020070000000,438,14850,0.0,0.0
50070006300000040030000000,438,14850,0.0,0.0
50070006300000080240000000,421,14850,3880.0,0.029
50070006200000020400000000,613,14850,0.0,0.0
50070004800000040040000000,695,14850,0.0,0.0
50070006200000020390000000,613,14850,0.0,0.0
50070006200000010070000000,438,14850,0.0,0.0
50070006200000010150000000,632,14850,4136.0,0.031
50070006200000010140000000,464,14850,3392.0,0.025
50070006200000010110000000,438,14850,0.0,0.0
50070006900000020190000000,414,14850,7810.0,0.058
50070006900000020180000000,485,14850,8704.0,0.065
50070006900000030050000000,438,14850,0.0,0.0
50070006300000100030000000,482,14850,7200.0,0.054
50070006300000080230000000,464,14850,2690.0,0.02
50070006300000080140000000,482,14850,7056.0,0.053
50070006800000010090000000,483,14850,3445.0,0.026
50070006900000010040000000,482,14850,22867.0,0.171
50070006900000010110000000,481,14850,42512.0,0.317
50070006900000010070000000,482,14850,28500.0,0.213
50070006900000010140000000,482,14850,3569.0,0.027
50070006900000010010000000,481,14850,12911.0,0.096
50070006900000010060020000,414,14850,74475.0,0.556
50070006900000020010000000,464,14850,6196.0,0.046
50070006900000020210000000,438,14850,0.0,0.0
50070006200000050120000000,482,14850,4482.0,0.033
50070006200000050150000000,481,14850,7571.0,0.057
50070006200000050140000000,482,14850,3192.0,0.024
50070006200000050010000000,433,14850,1949.0,0.015
50070006200000050030000000,485,14850,1640.0,0.012
50070006200000050160000000,481,14850,5751.0,0.043
50070006200000050180000000,464,14850,16324.0,0.122
50070006100000040010000000,650,14850,13887.0,0.104
50070006200000050170000000,464,14850,2116.0,0.016
50070006100000040050000000,650,14850,177840.0,1.328
50070007000000020100000000,463,14850,47826.0,0.357
50070007000000030160000000,464,14850,8752.0,0.065
50070007000000030130000000,481,14850,13768.0,0.103
50070007000000030010000000,438,14850,0.0,0.0
50070007000000030020000000,464,14850,4038.0,0.03
50070007000000030030000000,481,14850,15842.0,0.118
50070007000000030040000000,481,14850,1894.0,0.014
50070007000000030050000000,481,14850,4000.0,0.03
50070007000000030060000000,481,14850,6228.0,0.047
50070007000000030070000000,481,14850,9660.0,0.072
50070007000000030080000000,481,14850,4448.0,0.033
50070007000000030090000000,481,14850,4448.0,0.033
50070007000000030110000000,481,14850,10430.0,0.078
50070007000000030100000000,481,14850,2574.0,0.019
50070007000000030120000000,481,14850,6090.0,0.045
50070007000000030150000000,463,14850,33584.0,0.251
50070007000000040040220000,464,14850,57955.0,0.433
50070007000000040040210001,437,14850,48380.0,0.361
50070007000000040050010000,452,14850,107671.0,0.804
50070007000000040050210000,438,14850,0.0,0.0
50070007000000050100000000,481,14850,9672.0,0.072
50070007000000020130000000,650,14850,0.0,0.0
50070007000000020110000000,681,14850,18826.0,0.141
50070007000000020150000000,481,14850,3264.0,0.024
50070007000000020140000000,481,14850,5336.0,0.04
50070007000000020160000000,481,14850,2618.0,0.02
50070007000000020170000000,481,14850,6960.0,0.052
50070007000000020200000000,481,14850,5796.0,0.043
50070007000000020210000000,481,14850,9120.0,0.068
50070007000000020050000000,464,14850,21280.0,0.159
50070007000000020090000000,464,14850,18802.0,0.14
50070007000000020240000000,481,14850,12936.0,0.097
50070007000000020260000000,481,14850,11066.0,0.083
50070007000000020300000000,481,14850,3120.0,0.023
50070007000000020270000000,481,14850,3294.0,0.025
50070007000000020250000000,481,14850,13523.0,0.101
50070007000000020220000000,481,14850,3380.0,0.025
50070007000000050040000000,481,14850,7491.0,0.056
50070007000000050030000000,481,14850,8323.0,0.062
50070007000000050020000000,481,14850,14792.0,0.11
50070007000000050010000000,481,14850,50994.0,0.381
50070007000000060100000000,481,14850,6460.0,0.048
50070007000000060110000000,481,14850,9619.0,0.072
50070007000000060120020000,481,14850,3000.0,0.022
50070007000000060120010000,481,14850,2672.0,0.02
50070007000000050250000000,481,14850,14150.0,0.106
50070007000000050240000000,481,14850,8784.0,0.066
50070007000000050230000000,652,14850,29500.0,0.22
50070007000000080010000000,611,14850,69034.0,0.516
50070007000000080110000000,642,14850,46677.0,0.349
50070007000000040050230000,437,14850,168315.0,1.257
50070007000000040052210000,514,14850,56888.0,0.425
50070007000000040050230001,512,14850,10947.0,0.082
50070007000000040040030000,414,14850,100735.0,0.752
50070008100000030020020000,410,14850,20783.0,0.155
50070008100000030020030000,484,14850,2808.0,0.021
50070008100000100010000000,662,14850,1860.0,0.014
50070008100000030010000000,662,14850,28710.0,0.214
50070008100000110060000000,438,14850,0.0,0.0
50070008100000110050000000,438,14850,0.0,0.0
50070008100000110040000000,433,14850,3600.0,0.027
50070008100000110030000000,515,14850,2800.0,0.021
50070008100000120050000000,431,14850,13080.0,0.098
50070008100000120060000000,438,14850,0.0,0.0
50070008100000120040000000,433,14850,1046.0,0.008
50070008100000110020000000,433,14850,3384.0,0.025
50070008100000110010000000,438,14850,0.0,0.0
50070008100000020010000000,437,14850,222572.0,1.662
50070008100000020010000001,464,14850,22000.0,0.164
50070007000000070040010000,486,14850,1680.0,0.013
50070007000000060130000000,481,14850,5360.0,0.04
50070007000000060140000000,484,14850,2496.0,0.019
50070007000000070020000000,464,14850,2451.0,0.018
50070007000000070030000000,464,14850,5218.0,0.039
50070007000000070150000000,484,14850,2000.0,0.015
50070008000000100050000000,438,14850,0.0,0.0
50070008000000100010000000,633,14850,72660.0,0.543
50070007000000070040020099,837,14850,0.0,0.0
50070007000000070040020000,414,14850,142987.0,1.068
50070008000000100080000000,438,14850,0.0,0.0
50070008000000090080010000,465,14850,2200.0,0.016
50070008000000070010000000,642,14850,54876.0,0.41
50070009300000010100000000,483,14850,4216.0,0.031
50070009300000030010000000,483,14850,2500.0,0.019
50070008100000120090000000,438,14850,0.0,0.0
50070009200000010010000000,483,14850,1400.0,0.01
50070008100000110090000000,483,14850,2496.0,0.019
50070010700000010030000000,642,14850,22740.0,0.17
50070010600000010080020000,710,14850,462839.0,3.457
50070009100000050020000000,438,14850,0.0,0.0
50070010700000010010000000,612,14850,70298.0,0.525
50070008300000020230000000,822,14850,0.0,0.0
50070009000000010010000000,650,14850,0.0,0.0
50070010700000010080000000,620,14850,2104.0,0.016
50070011300000020040000000,438,14850,0.0,0.0
50070011300000010010020000,620,14850,3174.0,0.024
50070011400000010010000000,449,14850,21450.0,0.16
50070011400000010050000000,534,14850,5288.0,0.039
50070011400000010190000000,822,14850,0.0,0.0
50070011500000010150000099,837,14850,400.0,0.003
50070011600000010040000000,421,14850,4565.0,0.034
50070011600000010060020000,485,14850,5986.0,0.045
50070010600000010050000000,872,14850,0.0,0.0
50070010600000010040010000,873,14850,264.0,0.002
50070010500000080010000000,873,14850,0.0,0.0
50070010400000010010020000,452,14850,26634.0,0.199
50070010300000030120000000,591,14850,0.0,0.0
50070010300000010010010000,456,14850,11099.0,0.083
50070010200000010020040000,462,14850,3624.0,0.027
50070010400000010010010000,457,14850,7508.0,0.056
50070010400000010010030000,421,14850,8200.0,0.061
50070010200000010020060000,453,14850,13476.0,0.101
50070011700000010010020000,452,14850,150641.0,1.125
50070011700000010030000000,452,14850,17664.0,0.132
50070011700000020010010000,426,14850,2074.0,0.015
50070011700000020020000000,462,14850,2730.0,0.02
50070011700000010050000000,452,14850,10750.0,0.08
50070011700000030030000000,433,14850,6778.0,0.051
50070011700000030040000000,433,14850,14676.0,0.11
50070011700000030020000000,433,14850,5000.0,0.037
50070011700000030010000000,485,14850,21944.0,0.164
50070010400000010090000000,464,14850,18980.0,0.142
50070011700000020010020000,452,14850,41340.0,0.309
50070011600000010100000000,431,14850,1928.0,0.014
50070011600000010090000000,422,14850,1038.0,0.008
50070011600000010070000000,436,14850,6000.0,0.045
50070011600000010080000000,484,14850,3012.0,0.022
50070012400000020110000000,692,14850,0.0,0.0
50070012400000010030000000,432,14850,4550.0,0.034
50070012200000020030000000,457,14850,7000.0,0.052
50070012200000020020000000,431,14850,27558.0,0.206
50070012200000020060000000,620,14850,2880.0,0.022
50070012200000020040000000,432,14850,800.0,0.006
50070011700000010060000000,462,14850,2092.0,0.016
50070012200000010030000000,431,14850,17714.0,0.132
50070012200000010040000000,431,14850,18444.0,0.138
50070011800000010010020000,453,14850,191292.0,1.429
50070011800000010020040000,452,14850,39992.0,0.299
50070012100000010010000000,426,14850,2117.0,0.016
50070011800000010010010000,452,14850,10395.0,0.078
50070012400000010020000000,484,14850,5499.0,0.041
50070012400000010190000000,452,14850,14780.0,0.11
50070012500000020040000000,414,14850,38400.0,0.287
50070012500000010010010000,452,14850,32743.0,0.245
50070012100000010040000000,433,14850,1176.0,0.009
50070012100000010020000000,433,14850,9245.0,0.069
50070012500000010030010000,415,14850,32120.0,0.24
50070011800000010020020000,453,14850,134574.0,1.005
50070011800000010020030000,452,14850,12300.0,0.092
50070010000000030010000000,852,14850,0.0,0.0
50070009600000020010230000,484,14850,2000.0,0.015
50070009600000020010220000,546,14850,10384.0,0.078
50070009600000020010210000,484,14850,6442.0,0.048
50070010000000020010260000,692,14850,0.0,0.0
50070009600000010010000000,650,14850,0.0,0.0
50070009600000020010010000,712,14850,15494.0,0.116
50070009600000020010030000,712,14850,13512.0,0.101
50070009600000020010040000,710,14850,9500.0,0.071
50070009600000020010050000,484,14850,6180.0,0.046
50070009600000020070000000,449,14850,4650.0,0.035
50070007800000030010000000,710,14850,17337.0,0.129
50070009600000020010080000,485,14850,7520.0,0.056
50070009600000020010090000,712,14850,44375.0,0.331
50070009600000020060000000,484,14850,10760.0,0.08
50070007800000030020000000,449,14850,20617.0,0.154
50070007800000030070000000,534,14850,7500.0,0.056
50070010200000010020050000,421,14850,5677.0,0.042
50070010300000010030000000,650,14850,312.0,0.002
50070010200000010020030000,452,14850,58296.0,0.435
50070009500000010010210000,462,14850,3415.0,0.026
50070009500000010010220000,454,14850,123090.0,0.919
50070010200000010020010000,452,14850,112045.0,0.837
50070009500000010010010000,431,14850,24110.0,0.18
50070009400000010010000000,434,14850,3500.0,0.026
50070009400000010150000000,484,14850,1015.0,0.008
50070009400000010220000000,415,14850,39380.0,0.294
50070007900000060080010000,456,14850,11988.0,0.09
50070009400000030300000000,483,14850,3546.0,0.026
50070008000000030010000000,464,14850,1690.0,0.013
50070007900000060080020000,452,14850,38989.0,0.291
50070007200000080010000000,426,14850,1856.0,0.014
50070007900000040010000000,421,14850,2332.0,0.017
50070007900000030010000000,456,14850,13578.0,0.101
50070007900000050010010000,485,14850,3272.0,0.024
50070007900000010030000000,620,14850,1900.0,0.014
50070007900000100010000000,415,14850,23720.0,0.177
50070007900000010020010000,465,14850,5182.0,0.039
50070007900000010010000000,464,14850,6588.0,0.049
50070007900000010020020000,464,14850,10224.0,0.076
50070007900000020010020000,485,14850,6680.0,0.05
50070007800000020040000000,449,14850,16120.0,0.12
50070007200000070100000000,455,14850,32134.0,0.24
50070007200000060020000000,691,14850,12414.0,0.093
50070007200000050180000000,438,14850,0.0,0.0
50070007200000050170000000,483,14850,3400.0,0.025
50070007200000050020000000,485,14850,11260.0,0.084
50070007200000050150000000,484,14850,4091.0,0.031
50070007200000050160000000,484,14850,2914.0,0.022
50070007200000050110000000,483,14850,2024.0,0.015
50070007200000050130000000,449,14850,4180.0,0.031
50070007200000050030000000,438,14850,0.0,0.0
50070007200000050040000000,481,14850,2508.0,0.019
50070007200000050050000000,481,14850,3762.0,0.028
50070007200000050120000000,449,14850,5836.0,0.044
50070007200000050060000000,484,14850,7162.0,0.053
50070007200000050080000000,422,14850,1198.0,0.009
50070007200000040030000000,484,14850,13904.0,0.104
50070007200000040010000000,485,14850,4945.0,0.037
50070007200000020160000000,482,14850,2202.0,0.016
50070007200000020120000000,462,14850,5628.0,0.042
50070007200000020130000000,438,14850,0.0,0.0
50070007200000020110000000,438,14850,0.0,0.0
50070007200000020150000000,483,14850,2498.0,0.019
50070007200000020030000000,484,14850,4216.0,0.031
50070007200000020200000000,482,14850,5866.0,0.044
50070007200000020010000000,461,14850,18444.0,0.138
50070007200000020190000000,457,14850,4848.0,0.036
50070007200000020180000000,484,14850,2432.0,0.018
50070007200000050010000000,421,14850,5038.0,0.038
50070007300000060010000000,444,14850,22264.0,0.166
50070007300000050020010000,462,14850,5195.0,0.039
50070005900000080010000000,454,14850,9966.0,0.074
50070005900000070250000000,425,14850,2384.0,0.018
50070005900000070270000000,484,14850,1500.0,0.011
50070005900000070010000000,484,14850,6728.0,0.05
50070005900000070240000000,438,14850,0.0,0.0
50070005900000010020000000,456,14850,18299.0,0.137
50070005800000040010130000,438,14850,0.0,0.0
50070005800000040100020000,485,14850,7030.0,0.053
50070005800000050010000000,482,14850,17340.0,0.129
50070005800000060010000000,484,14850,2808.0,0.021
50070005800000070030110000,464,14850,12605.0,0.094
50070005800000070030130000,464,14850,384.0,0.003
50070005800000070030120000,464,14850,409.0,0.003
50070005800000070010020000,486,14850,6729.0,0.05
50070005800000070050000000,482,14850,6348.0,0.047
50070007300000030010000000,438,14850,0.0,0.0
50070007300000030020000000,482,14850,5004.0,0.037
50070007300000030030000000,484,14850,1538.0,0.011
50070007300000050030000000,485,14850,1666.0,0.012
50070007300000020030000000,438,14850,0.0,0.0
50070007300000020010000000,433,14850,6120.0,0.046
50070007300000090120000000,464,14850,14568.0,0.109
50070007300000110020000000,457,14850,3636.0,0.027
50070007300000110050000000,484,14850,3650.0,0.027
50070007800000020060000000,449,14850,13440.0,0.1
50070007800000010010020000,710,14850,49826.0,0.372
50070007700000060010010000,650,14850,312.0,0.002
50070007700000060030000000,714,14850,4800.0,0.036
50070007300000100030010000,484,14850,3098.0,0.023
50070007800000010010010000,710,14850,23115.0,0.173
50070005700000020010000000,612,14850,26239.0,0.196
50070005700000040010000000,873,14850,264.0,0.002
50070007300000090040000000,484,14850,6163.0,0.046
50070007300000010110000000,464,14850,30660.0,0.229
50070005800000010020000000,484,14850,5094.0,0.038
50070005800000010040000000,423,14850,1181.0,0.009
50070005800000010030000000,483,14850,1552.0,0.012
50070005800000010010000000,590,14850,0.0,0.0
50070005800000020010030000,438,14850,0.0,0.0
50070005800000020010010000,462,14850,5316.0,0.04
50070005800000030070000000,484,14850,922.0,0.007
50070005800000030040000000,484,14850,3024.0,0.023
50070005800000030030000000,421,14850,2609.0,0.019
50070005800000030020000000,484,14850,2380.0,0.018
50070005800000020010020000,544,14850,60216.0,0.45
50070005800000020010020099,837,14850,0.0,0.0
50070005200000020070000000,653,14850,0.0,0.0
50070004200000020050000000,710,14850,24232.0,0.181
50070005300000040010000000,661,14850,7659.0,0.057
50070002200000010010010000,650,14850,1712.0,0.013
50070004300000010030000000,650,14850,0.0,0.0
50070004300000010010000000,421,14850,7819.0,0.058
50070004300000010050000000,650,14850,2905.0,0.022
50070004300000010060000000,438,14850,0.0,0.0
50070005200000010010030000,438,14850,0.0,0.0
50070004300000020110000000,570,14850,0.0,0.0
50070004300000010020000000,570,14850,3330.0,0.025
50070005200000010010020000,438,14850,0.0,0.0
50070005200000010010010000,438,14850,0.0,0.0
50070005200000020040000000,650,14850,0.0,0.0
50070005200000020030000000,482,14850,12313.0,0.092
50070005200000030010120000,448,14850,0.0,0.0
50070005800000040010020000,448,14850,0.0,0.0
50070005800000040020020000,421,14850,5604.0,0.042
50070005200000030170000000,438,14850,0.0,0.0
50070005200000030140000000,464,14850,15600.0,0.117
50070005200000030160000000,438,14850,0.0,0.0
50070005200000030020000000,464,14850,7560.0,0.056
50070004300000020040000000,455,14850,4541.0,0.034
50070005200000030050020000,484,14850,6539.0,0.049
50070004300000030010000000,421,14850,10421.0,0.078
50070004400000090010020000,457,14850,4896.0,0.037
50070004300000020080000000,486,14850,3318.0,0.025
50070004300000020050220000,454,14850,35000.0,0.261
50070004300000020010020000,464,14850,18271.0,0.136
50070004300000020120000000,570,14850,8550.0,0.064
50070003700000010030000000,570,14850,0.0,0.0
50070003700000010040010000,440,14850,1080.0,0.008
50070004400000020020000000,481,14850,18714.0,0.14
50070004400000010010020000,457,14850,3870.0,0.029
50070004400000010010120000,465,14850,7210.0,0.054
50070004400000020010030000,484,14850,1800.0,0.013
50070004400000020010110000,464,14850,6237.0,0.047
50070004400000020010020000,457,14850,12009.0,0.09
50070003600000010060000000,485,14850,12821.0,0.096
50070003600000010070000000,872,14850,0.0,0.0
50070003500000010010000000,452,14850,19584.0,0.146
50070003500000050120000000,484,14850,1636.0,0.012
50070004400000060030000000,620,14850,4292.0,0.032
50070004400000060020000000,438,14850,0.0,0.0
50070004400000070010000000,591,14850,0.0,0.0
50070005100000030150000000,484,14850,3252.0,0.024
50070005000000020010000000,682,14850,0.0,0.0
50070005100000040110000000,484,14850,2742.0,0.02
50070005900000040010000000,593,14850,0.0,0.0
50070005100000010050000000,642,14850,6598.0,0.049
50070005100000010010000000,438,14850,0.0,0.0
50070005100000010180010000,485,14850,3750.0,0.028
50070005100000010180020000,421,14850,1369.0,0.01
50070005200000030060000000,456,14850,24873.0,0.186
50070005200000030050010000,438,14850,0.0,0.0
50070005200000040100000000,422,14850,12061.0,0.09
50070005200000040060020000,482,14850,4005.0,0.03
50070005100000060010000000,462,14850,3504.0,0.026
50070005900000030260000000,482,14850,1489.0,0.011
50070005900000030010000000,484,14850,3751.0,0.028
50070005200000040110000000,472,14850,3660.0,0.027
50070005200000040040000000,449,14850,11718.0,0.088
50070005200000030150000000,484,14850,19662.0,0.147
50070005200000030200000000,653,14850,0.0,0.0
50070005900000020280000000,482,14850,2566.0,0.019
50070005900000020210000000,484,14850,4882.0,0.036
50070005900000070200000000,465,14850,18200.0,0.136
50070005900000070090000000,653,14850,0.0,0.0
50070005900000030220000000,650,14850,1053.0,0.008
50070005900000030250000000,464,14850,1166.0,0.009
50070005900000060010000000,421,14850,3200.0,0.024
50070005900000070130000000,486,14850,3280.0,0.024
50070005900000070160000000,483,14850,2342.0,0.017
50070007200000030010000000,484,14850,2229.0,0.017
50070005900000060210000000,464,14850,2232.0,0.017
50070007200000030240000000,484,14850,8626.0,0.064
50070007200000030260000000,482,14850,6240.0,0.047
50070007200000030030000000,484,14850,2501.0,0.019
50070007200000030020000000,484,14850,4582.0,0.034
50070007200000030280000000,438,14850,0.0,0.0
50070007200000030270000000,486,14850,1305.0,0.01
50070007200000030230020000,483,14850,2608.0,0.019
50070007200000030190000000,482,14850,5342.0,0.04
50070007200000030180010000,482,14850,3024.0,0.023
50070007200000030070000000,464,14850,3328.0,0.025
50070007200000030200000000,485,14850,8424.0,0.063
50070007200000030060000000,464,14850,2236.0,0.017
50070007200000030120000000,438,14850,0.0,0.0
50070005900000060180000000,642,14850,5760.0,0.043
50070006000000010170000000,483,14850,1690.0,0.013
50070006000000010160000000,483,14850,3091.0,0.023
50070006000000060180000000,483,14850,1818.0,0.014
50070007100000010090000000,482,14850,4118.0,0.031
50070007100000010080000000,483,14850,2952.0,0.022
50070007100000010150000000,483,14850,2784.0,0.021
50070007100000010100000000,484,14850,869.0,0.006
50070007100000010130000000,481,14850,4480.0,0.033
50070007100000010140000000,484,14850,1792.0,0.013
50070007100000050020000000,484,14850,1720.0,0.013
50070007100000050010000000,484,14850,1364.0,0.01
50070007100000060090000000,483,14850,4969.0,0.037
50070007100000060110000000,483,14850,2220.0,0.017
50070007100000060080000000,449,14850,5392.0,0.04
