year,scale,entity,metric,index,factor,variance_share,ci_low,ci_high,ci_type,mean,sd,n_draws,design
2026,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour,0.97529,0.96484,0.9827,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,total_effect,behaviour,0.99579,0.99235,0.9982,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,interaction,0.0205,0.01425,0.02946,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,placement:weighting,0.00059,-0.00029,0.00179,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,placement:sampling,0.00241,0.00052,0.0049,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,placement:weighting_x_sampling,0.00122,0.00024,0.00321,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour:parameters,0.97487,0.96406,0.98256,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour:stochastic,3e-05,-0.00039,0.00069,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,annual_mwh_resident_all,first_order,behaviour:parameters_x_stochastic,0.00039,-0.00038,0.00155,bootstrap_95_bias_shifted,9230.55099,755.78998,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,placement,0.02718,0.01025,0.05109,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,total_effect,placement,0.26662,0.18353,0.40439,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,behaviour,0.73338,0.59561,0.81647,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,total_effect,behaviour,0.97282,0.94891,0.98975,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,interaction,0.23944,0.16391,0.35198,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,placement:weighting,0.02326,0.0092,0.04316,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,placement:sampling,0.00221,-0.00103,0.00797,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,placement:weighting_x_sampling,0.00171,-0.00047,0.00584,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,behaviour:parameters,0.72875,0.58525,0.81609,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,behaviour:stochastic,-0.0001,-0.00253,0.00483,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2026,county,Tompkins County,peak_kw_resident_all,first_order,behaviour:parameters_x_stochastic,0.00472,-0.00448,0.01975,bootstrap_95_bias_shifted,3855.8447,476.74213,8192,M2×UP16×TH16×UB16
2035,county,Tompkins County,annual_mwh_home,first_order,stock,0.86545,0.81013,0.9229,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,total_effect,stock,0.87457,0.82296,0.92798,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,first_order,placement,0.00675,0.00493,0.00968,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,annual_mwh_home,total_effect,placement,0.00779,0.00567,0.01095,bootstrap_95_bias_shifted,30945.05485,8916.27803,20000,S10×M2×UP10×TH10×UB10
