site_type,site_id,name,lat,lon,ports_2026,ports_scaled,annual_kwh,peak_kw,kwh_per_port_day
workplace_listed,chargeready_498FEA00DD2D4B8B227D6D6A6B07F9F52AFE255CB81F23F2E051B39205B0D39F,Cornell Cooperative Extension Association of Tompkins County,,,2.0,,50771.68,50.772,
workplace_unlisted_parcel,parcel_50200000900000010230000000,612,42.393,-76.371,,,953.212,0.953,
workplace_unlisted_parcel,parcel_50200000900000010070040000,442,42.395,-76.401,,,364.914,0.365,
workplace_unlisted_parcel,parcel_50200003100000010010050000,670,42.327,-76.319,,,1060.755,1.061,
workplace_unlisted_parcel,parcel_50300101400000060010000000,613,42.458,-76.484,,,456.715,0.457,
workplace_unlisted_parcel,parcel_50300101400000040020020000,613,42.459,-76.479,,,1711.947,1.712,
workplace_unlisted_parcel,parcel_50300100900000060010000000,612,42.466,-76.489,,,880.498,0.881,
workplace_unlisted_parcel,parcel_50300101000000040010020000,452,42.469,-76.48,,,921.139,0.921,
workplace_unlisted_parcel,parcel_50300101000000040010020002,465,42.469,-76.48,,,504.44,0.504,
workplace_unlisted_parcel,parcel_50300100500000030180010000,464,42.47,-76.478,,,393.302,0.393,
workplace_unlisted_parcel,parcel_50300100300000010010000000,633,42.475,-76.486,,,6513.499,6.514,
workplace_unlisted_parcel,parcel_50220000900000010090120000,464,42.358,-76.512,,,386.648,0.387,
workplace_unlisted_parcel,parcel_50220001000000010050000000,614,42.359,-76.49,,,441.045,0.441,
workplace_unlisted_parcel,parcel_50220000200000010350110000,442,42.384,-76.492,,,515.065,0.515,
workplace_unlisted_parcel,parcel_50220000100000010250010000,710,42.381,-76.51,,,1313.082,1.313,
workplace_unlisted_parcel,parcel_50248907300000020040020000,714,42.403,-76.422,,,430.187,0.43,
workplace_unlisted_parcel,parcel_50248905400000010090050000,440,42.461,-76.421,,,375.432,0.375,
workplace_unlisted_parcel,parcel_50248905200000010040320000,710,42.471,-76.41,,,3649.64,3.65,
workplace_unlisted_parcel,parcel_50248905200000010041110000,440,42.472,-76.408,,,594.416,0.594,
workplace_unlisted_parcel,parcel_50248905200000010080050000,442,42.472,-76.403,,,734.014,0.734,
workplace_unlisted_parcel,parcel_50248905200000010080020000,442,42.471,-76.401,,,858.621,0.859,
workplace_unlisted_parcel,parcel_50248904200000010350020000,442,42.473,-76.424,,,769.539,0.77,
workplace_unlisted_parcel,parcel_50248904200000010350030000,440,42.474,-76.425,,,438.254,0.438,
workplace_unlisted_parcel,parcel_50248904200000010310060000,710,42.474,-76.428,,,867.851,0.868,
workplace_unlisted_parcel,parcel_50248904200000010310030000,661,42.475,-76.428,,,563.685,0.564,
workplace_unlisted_parcel,parcel_50248904300000010290060000,440,42.475,-76.433,,,362.231,0.362,
workplace_unlisted_parcel,parcel_50248904300000010330020000,642,42.477,-76.432,,,447.216,0.447,
workplace_unlisted_parcel,parcel_50248904300000010331210000,442,42.477,-76.435,,,1175.238,1.175,
workplace_unlisted_parcel,parcel_50248903900000010010000000,712,42.497,-76.372,,,1073.276,1.073,
workplace_unlisted_parcel,parcel_50248903400000020030030000,449,42.505,-76.359,,,533.347,0.533,
workplace_unlisted_parcel,parcel_50248903700000010100120000,613,42.499,-76.282,,,2983.064,2.983,
workplace_unlisted_parcel,parcel_50248903700000010080030000,613,42.501,-76.288,,,4993.311,4.993,
workplace_unlisted_parcel,parcel_50248903700000010101120000,613,42.5,-76.285,,,1141.68,1.142,
workplace_unlisted_parcel,parcel_50248903700000010101110000,613,42.5,-76.286,,,1146.188,1.146,
workplace_unlisted_parcel,parcel_50248903800000010260000000,612,42.502,-76.309,,,3371.018,3.371,
workplace_unlisted_parcel,parcel_50248903900000010220020000,449,42.5,-76.349,,,394.966,0.395,
workplace_unlisted_parcel,parcel_50248903900000010220050000,440,42.497,-76.349,,,362.195,0.362,
workplace_unlisted_parcel,parcel_50240100800100010020000000,464,42.5,-76.3,,,559.642,0.56,
workplace_unlisted_parcel,parcel_50240101100000010080070000,449,42.491,-76.292,,,368.992,0.369,
workplace_unlisted_parcel,parcel_50240101600000020010000000,612,42.488,-76.292,,,2127.144,2.127,
workplace_unlisted_parcel,parcel_50240101100000010090000000,651,42.492,-76.29,,,457.931,0.458,
workplace_unlisted_parcel,parcel_50240101200000040010010000,633,42.492,-76.295,,,705.321,0.705,
workplace_unlisted_parcel,parcel_50240100900000010060000000,452,42.495,-76.299,,,411.065,0.411,
workplace_unlisted_parcel,parcel_50240101300000010110020000,710,42.492,-76.304,,,432.888,0.433,
workplace_unlisted_parcel,parcel_50260000400000020070040000,710,42.461,-76.574,,,771.704,0.772,
workplace_unlisted_parcel,parcel_50260001400000020020080000,651,42.418,-76.623,,,438.183,0.438,
workplace_unlisted_parcel,parcel_50260000800000010100000000,612,42.449,-76.632,,,763.153,0.763,
workplace_unlisted_parcel,parcel_50240300400000050110110000,633,42.515,-76.344,,,423.264,0.423,
workplace_unlisted_parcel,parcel_50288903500000010250020000,442,42.552,-76.403,,,579.569,0.58,
workplace_unlisted_parcel,parcel_50280130800000010030010000,455,42.589,-76.348,,,732.332,0.732,
workplace_unlisted_parcel,parcel_50280130800000010010010000,715,42.591,-76.35,,,362.857,0.363,
workplace_unlisted_parcel,parcel_50280130800000010010030000,440,42.59,-76.352,,,599.675,0.6,
workplace_unlisted_parcel,parcel_50280110800000020370000000,612,42.584,-76.359,,,1786.111,1.786,
workplace_unlisted_parcel,parcel_50280100700000020250040000,633,42.585,-76.368,,,858.979,0.859,
workplace_unlisted_parcel,parcel_50280100700000020250030000,633,42.585,-76.369,,,620.389,0.62,
workplace_unlisted_parcel,parcel_50280101100000010010020000,612,42.58,-76.371,,,2524.578,2.525,
workplace_unlisted_parcel,parcel_50280100600000010310000000,652,42.59,-76.37,,,426.448,0.426,
workplace_unlisted_parcel,parcel_50280100500000010020000000,444,42.592,-76.369,,,365.719,0.366,
workplace_unlisted_parcel,parcel_50070013000000040050000000,690,42.419,-76.518,,,768.824,0.769,
workplace_unlisted_parcel,parcel_50070013000000030010000000,456,42.42,-76.519,,,384.591,0.385,
workplace_unlisted_parcel,parcel_50070012800000010060010000,452,42.421,-76.519,,,886.956,0.887,
workplace_unlisted_parcel,parcel_50070012900000010100020000,414,42.422,-76.516,,,1011.992,1.012,
workplace_unlisted_parcel,parcel_50070008500000050010000000,612,42.437,-76.478,,,527.14,0.527,
workplace_unlisted_parcel,parcel_50070006300000050070000000,437,42.442,-76.486,,,1287.932,1.288,
workplace_unlisted_parcel,parcel_50070006300000050020000000,482,42.442,-76.486,,,858.675,0.859,
workplace_unlisted_parcel,parcel_50070006400000100030000000,613,42.441,-76.485,,,1122.11,1.122,
workplace_unlisted_parcel,parcel_50070006900000010040000000,482,42.44,-76.494,,,409.043,0.409,
workplace_unlisted_parcel,parcel_50070006900000010110000000,481,42.44,-76.495,,,760.452,0.76,
workplace_unlisted_parcel,parcel_50070006900000010070000000,482,42.44,-76.495,,,509.806,0.51,
workplace_unlisted_parcel,parcel_50070006900000010060020000,414,42.44,-76.495,,,1332.204,1.332,
workplace_unlisted_parcel,parcel_50070006100000040050000000,650,42.441,-76.496,,,3181.191,3.181,
workplace_unlisted_parcel,parcel_50070007000000020100000000,463,42.44,-76.497,,,855.509,0.856,
workplace_unlisted_parcel,parcel_50070007000000030150000000,463,42.44,-76.497,,,600.749,0.601,
workplace_unlisted_parcel,parcel_50070007000000040040220000,464,42.439,-76.496,,,1036.695,1.037,
workplace_unlisted_parcel,parcel_50070007000000040040210001,437,42.439,-76.496,,,865.418,0.865,
workplace_unlisted_parcel,parcel_50070007000000040050010000,452,42.439,-76.497,,,1926.012,1.926,
workplace_unlisted_parcel,parcel_50070007000000020050000000,464,42.44,-76.498,,,380.655,0.381,
workplace_unlisted_parcel,parcel_50070007000000050010000000,481,42.439,-76.499,,,912.178,0.912,
workplace_unlisted_parcel,parcel_50070007000000050230000000,652,42.439,-76.499,,,527.694,0.528,
workplace_unlisted_parcel,parcel_50070007000000080010000000,611,42.438,-76.498,,,1234.876,1.235,
workplace_unlisted_parcel,parcel_50070007000000080110000000,642,42.438,-76.497,,,834.955,0.835,
workplace_unlisted_parcel,parcel_50070007000000040050230000,437,42.439,-76.497,,,3010.808,3.011,
workplace_unlisted_parcel,parcel_50070007000000040040030000,414,42.439,-76.496,,,1801.941,1.802,
workplace_unlisted_parcel,parcel_50070008100000030020020000,410,42.437,-76.497,,,371.765,0.372,
workplace_unlisted_parcel,parcel_50070008100000030010000000,662,42.437,-76.498,,,513.563,0.514,
workplace_unlisted_parcel,parcel_50070008100000020010000000,437,42.437,-76.499,,,3981.354,3.981,
workplace_unlisted_parcel,parcel_50070008100000020010000001,464,42.437,-76.499,,,393.535,0.394,
workplace_unlisted_parcel,parcel_50070008000000100010000000,633,42.438,-76.5,,,1299.738,1.3,
workplace_unlisted_parcel,parcel_50070007000000070040020000,414,42.438,-76.499,,,2557.743,2.558,
workplace_unlisted_parcel,parcel_50070008000000070010000000,642,42.436,-76.502,,,981.618,0.982,
workplace_unlisted_parcel,parcel_50070010700000010030000000,642,42.433,-76.492,,,406.772,0.407,
workplace_unlisted_parcel,parcel_50070010600000010080020000,710,42.43,-76.501,,,8279.235,8.279,
workplace_unlisted_parcel,parcel_50070010700000010010000000,612,42.434,-76.494,,,1257.486,1.257,
workplace_unlisted_parcel,parcel_50070011400000010010000000,449,42.428,-76.493,,,383.696,0.384,
workplace_unlisted_parcel,parcel_50070010400000010010020000,452,42.431,-76.507,,,476.427,0.476,
workplace_unlisted_parcel,parcel_50070011700000010010020000,452,42.429,-76.51,,,2694.657,2.695,
workplace_unlisted_parcel,parcel_50070011700000030010000000,485,42.429,-76.506,,,392.533,0.393,
workplace_unlisted_parcel,parcel_50070011700000020010020000,452,42.43,-76.507,,,739.487,0.739,
workplace_unlisted_parcel,parcel_50070012200000020020000000,431,42.427,-76.509,,,492.956,0.493,
workplace_unlisted_parcel,parcel_50070011800000010010020000,453,42.427,-76.513,,,3421.819,3.422,
workplace_unlisted_parcel,parcel_50070011800000010020040000,452,42.429,-76.513,,,715.374,0.715,
workplace_unlisted_parcel,parcel_50070012500000020040000000,414,42.425,-76.513,,,686.897,0.687,
workplace_unlisted_parcel,parcel_50070012500000010010010000,452,42.425,-76.515,,,585.705,0.586,
workplace_unlisted_parcel,parcel_50070012500000010030010000,415,42.424,-76.516,,,574.561,0.575,
workplace_unlisted_parcel,parcel_50070011800000010020020000,453,42.431,-76.514,,,2407.251,2.407,
workplace_unlisted_parcel,parcel_50070009600000020010090000,712,42.434,-76.516,,,793.777,0.794,
workplace_unlisted_parcel,parcel_50070007800000030020000000,449,42.436,-76.515,,,368.796,0.369,
workplace_unlisted_parcel,parcel_50070010200000010020030000,452,42.433,-76.509,,,1042.795,1.043,
workplace_unlisted_parcel,parcel_50070009500000010010220000,454,42.435,-76.51,,,2201.826,2.202,
workplace_unlisted_parcel,parcel_50070010200000010020010000,452,42.432,-76.51,,,2004.254,2.004,
workplace_unlisted_parcel,parcel_50070009500000010010010000,431,42.435,-76.509,,,431.278,0.431,
workplace_unlisted_parcel,parcel_50070009400000010220000000,415,42.434,-76.507,,,704.427,0.704,
workplace_unlisted_parcel,parcel_50070007900000060080020000,452,42.436,-76.506,,,697.433,0.697,
workplace_unlisted_parcel,parcel_50070007900000100010000000,415,42.436,-76.509,,,424.302,0.424,
workplace_unlisted_parcel,parcel_50070007200000070100000000,455,42.438,-76.509,,,574.811,0.575,
workplace_unlisted_parcel,parcel_50070007300000060010000000,444,42.439,-76.512,,,398.257,0.398,
workplace_unlisted_parcel,parcel_50070007800000010010020000,710,42.437,-76.515,,,891.284,0.891,
workplace_unlisted_parcel,parcel_50070007800000010010010000,710,42.437,-76.514,,,413.48,0.413,
workplace_unlisted_parcel,parcel_50070005700000020010000000,612,42.44,-76.518,,,469.362,0.469,
workplace_unlisted_parcel,parcel_50070007300000010110000000,464,42.44,-76.514,,,548.444,0.548,
workplace_unlisted_parcel,parcel_50070004200000020050000000,710,42.445,-76.516,,,433.461,0.433,
workplace_unlisted_parcel,parcel_50070004300000020050220000,454,42.445,-76.51,,,626.078,0.626,
workplace_unlisted_parcel,parcel_50070005200000030060000000,456,42.444,-76.509,,,444.927,0.445,
workplace_unlisted_parcel,parcel_50070007100000020050000000,652,42.44,-76.503,,,1157.493,1.158,
workplace_unlisted_parcel,parcel_50070006000000020080000000,612,42.442,-76.502,,,1233.695,1.234,
workplace_unlisted_parcel,parcel_50070007000000010030000000,464,42.44,-76.499,,,487.75,0.488,
workplace_unlisted_parcel,parcel_50070006100000050110000000,463,42.441,-76.498,,,1689.14,1.689,
workplace_unlisted_parcel,parcel_50070006100000050010000000,452,42.441,-76.499,,,2101.833,2.102,
workplace_unlisted_parcel,parcel_50070006100000050100000000,414,42.441,-76.497,,,3327.103,3.327,
workplace_unlisted_parcel,parcel_50070006100000020040000000,652,42.442,-76.497,,,1290.257,1.29,
workplace_unlisted_parcel,parcel_50070006100000030140000000,464,42.442,-76.497,,,529.572,0.53,
workplace_unlisted_parcel,parcel_50070006100000020010000000,620,42.442,-76.499,,,410.224,0.41,
workplace_unlisted_parcel,parcel_50070004900000040050000000,620,42.443,-76.496,,,413.39,0.413,
workplace_unlisted_parcel,parcel_50070002800000020010000000,612,42.451,-76.496,,,666.558,0.667,
workplace_unlisted_parcel,parcel_50070002600000020080000000,482,42.45,-76.501,,,484.763,0.485,
workplace_unlisted_parcel,parcel_50070001600000010030000000,651,42.453,-76.504,,,1785.324,1.785,
workplace_unlisted_parcel,parcel_50070001700000010010020000,465,42.452,-76.506,,,1082.023,1.082,
workplace_unlisted_parcel,parcel_50070002500000040010000000,650,42.449,-76.505,,,488.251,0.488,
workplace_unlisted_parcel,parcel_50070003600000010040000000,456,42.448,-76.507,,,422.442,0.422,
workplace_unlisted_parcel,parcel_50070003600000010030510000,465,42.447,-76.509,,,1145.722,1.146,
workplace_unlisted_parcel,parcel_50070002300000010010000000,455,42.451,-76.509,,,454.354,0.454,
workplace_unlisted_parcel,parcel_50070000100000010150000000,650,42.464,-76.5,,,357.759,0.358,
workplace_unlisted_parcel,parcel_50070000500000010010000000,612,42.455,-76.498,,,4568.061,4.568,
workplace_unlisted_parcel,parcel_50070000900000060100000000,613,42.454,-76.482,,,391.531,0.392,
workplace_unlisted_parcel,parcel_50070003000000010010050000,613,42.449,-76.479,,,2683.459,2.683,
workplace_unlisted_parcel,parcel_50070003000000010010020000,613,42.454,-76.478,,,76074.949,76.076,
workplace_unlisted_parcel,parcel_50070003100000010010060000,613,42.447,-76.484,,,664.805,0.665,
workplace_unlisted_parcel,parcel_50070003100000010010010000,613,42.446,-76.482,,,6058.752,6.059,
workplace_unlisted_parcel,parcel_50070003100000010010080000,613,42.447,-76.479,,,2352.836,2.353,
workplace_unlisted_parcel,parcel_50070003100000010010020000,613,42.444,-76.478,,,73116.749,73.117,
workplace_unlisted_parcel,parcel_50070006500000030010010000,613,42.443,-76.476,,,2072.371,2.072,
workplace_unlisted_parcel,parcel_50070006500000030030000000,613,42.442,-76.475,,,915.201,0.915,
workplace_unlisted_parcel,parcel_50070012600000010020020000,652,42.424,-76.519,,,647.186,0.647,
workplace_unlisted_parcel,parcel_50070012600000010030020000,431,42.423,-76.518,,,1238.167,1.238,
workplace_unlisted_parcel,parcel_50070013100000010060010000,453,42.42,-76.523,,,1739.244,1.739,
workplace_unlisted_parcel,parcel_50070013100000010060020001,452,42.42,-76.522,,,1232.3,1.232,
