site_type,site_id,name,lat,lon,ports_2026,ports_scaled,annual_kwh,peak_kw,kwh_per_port_day
fleet_depot,parcel_50248905200000010130000000,870,,,,,57224.243,48.722,
fleet_depot,parcel_50248905200000010490040000,449,,,,,1237.15,1.053,
fleet_depot,parcel_50248905200000010490010000,465,,,,,1770.822,1.508,
fleet_depot,parcel_50248903000000010050210000,555,,,,,4948.599,4.213,
fleet_depot,parcel_50248903000000010010030000,822,,,,,0.0,0.0,
fleet_depot,parcel_50248902100000010430000000,433,,,,,1576.76,1.342,
fleet_depot,parcel_50248905200000010490030000,433,,,,,363.868,0.31,
fleet_depot,parcel_50248904000000010340010000,591,,,,,0.0,0.0,
fleet_depot,parcel_50248903900000010010000000,712,,,,,18532.989,15.779,
fleet_depot,parcel_50248903200000010210000000,555,,,,,5215.435,4.441,
fleet_depot,parcel_50248903900000010120130000,449,,,,,4196.606,3.573,
fleet_depot,parcel_50248903400000020030030000,449,,,,,9217.979,7.848,
fleet_depot,parcel_50248903300000010240000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50248903300000010220000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50248902800000010020010000,852,,,,,0.0,0.0,
fleet_depot,parcel_50248902400000010160040000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248902500000010090000000,486,,,,,824.767,0.702,
fleet_depot,parcel_50248902700000010270020000,440,,,,,4730.279,4.027,
fleet_depot,parcel_50248902700000010270010000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010070030000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010130010000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010110140000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903600000010120050000,447,,,,,1770.822,1.508,
fleet_depot,parcel_50248903800000010070010000,485,,,,,1382.697,1.177,
fleet_depot,parcel_50248903800000010230220000,615,,,,,0.0,0.0,
fleet_depot,parcel_50248903800000010180040000,433,,,,,606.446,0.516,
fleet_depot,parcel_50248903800000010010000000,615,,,,,0.0,0.0,
fleet_depot,parcel_50248903800000010230210000,615,,,,,0.0,0.0,
fleet_depot,parcel_50248903500000010030020000,615,,,,,4026.801,3.429,
fleet_depot,parcel_50248903900000010220020000,449,,,,,6816.453,5.804,
fleet_depot,parcel_50248903900000010220050000,440,,,,,6258.523,5.329,
fleet_depot,parcel_50248903900000010140020000,485,,,,,1358.439,1.157,
fleet_depot,parcel_50248903900000010150000000,455,,,,,727.735,0.62,
fleet_depot,parcel_50248903900000010160000000,433,,,,,3420.355,2.912,
fleet_depot,parcel_50248903900000010170310000,484,,,,,751.993,0.64,
fleet_depot,parcel_50248904600000010950000000,714,,,,,2595.589,2.21,
fleet_depot,parcel_50248903900000010170410000,484,,,,,485.157,0.413,
fleet_depot,parcel_50248903900000010170050000,449,,,,,1528.244,1.301,
fleet_depot,parcel_50248903900000010180020000,620,,,,,2692.62,2.293,
fleet_depot,parcel_50248903900000010190000000,534,,,,,0.0,0.0,
fleet_depot,parcel_50248903900000010200000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50248903800000010050000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248904700000010010380000,465,,,,,1140.118,0.971,
fleet_depot,parcel_50248904700000010010010000,433,,,,,1018.829,0.867,
fleet_depot,parcel_50248904600000010691910000,465,,,,,1018.829,0.867,
fleet_depot,parcel_50248904600000010691620000,456,,,,,5700.592,4.854,
fleet_depot,parcel_50248903900000010280040000,472,,,,,679.219,0.578,
fleet_depot,parcel_50248903900000010280020000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248904600000010691610000,440,,,,,1115.861,0.95,
fleet_depot,parcel_50248904600000010690170000,442,,,,,5118.404,4.358,
fleet_depot,parcel_50248904600000010560010000,820,,,,,0.0,0.0,
fleet_depot,parcel_50248904600000010040210000,464,,,,,1285.665,1.095,
fleet_depot,parcel_50248904600000010360070000,522,,,,,145.547,0.124,
fleet_depot,parcel_50248904600000010140310000,464,,,,,4948.599,4.213,
fleet_depot,parcel_50248904600000010020030000,620,,,,,3832.739,3.263,
fleet_depot,parcel_50248904600000010150020000,425,,,,,1576.76,1.342,
fleet_depot,parcel_50248905100000010010000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248904400000010260000000,474,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010510010099,833,,,,,315.352,0.268,
fleet_depot,parcel_50248905100000010020000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010530000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010530000991,837,,,,,0.0,0.0,
fleet_depot,parcel_50248905200000010530000992,837,,,,,0.0,0.0,
fleet_depot,parcel_50248905900000010020000000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248905100000010200520000,555,,,,,6670.906,5.68,
fleet_depot,parcel_50248905000000010330510000,714,,,,,218.321,0.186,
fleet_depot,parcel_50248906000000010070000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50248906300000010150510000,438,,,,,0.0,0.0,
fleet_depot,parcel_50248906300000010150030000,581,,,,,0.0,0.0,
fleet_depot,parcel_50248902600000010230000000,441,,,,,606.446,0.516,
fleet_depot,parcel_50240300500000040050000000,433,,,,,606.446,0.516,
fleet_depot,parcel_50240300100000020010630000,472,,,,,849.024,0.723,
fleet_depot,parcel_50240300400000020010000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240300100000010040000000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000010090000000,464,,,,,606.446,0.516,
fleet_depot,parcel_50240300400000010080000000,620,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000020110000000,485,,,,,1115.861,0.95,
fleet_depot,parcel_50240300400000020190000000,483,,,,,776.251,0.661,
fleet_depot,parcel_50240300500000020080000000,612,,,,,3856.996,3.284,
fleet_depot,parcel_50240300500000020090000000,620,,,,,630.704,0.537,
fleet_depot,parcel_50240300500000020280000000,440,,,,,2013.401,1.714,
fleet_depot,parcel_50240300400000040120000000,710,,,,,1140.118,0.971,
fleet_depot,parcel_50240300400000040010000000,483,,,,,606.446,0.516,
fleet_depot,parcel_50240300400000040110000000,662,,,,,2498.557,2.127,
fleet_depot,parcel_50240300400000040100000000,590,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000050110220000,591,,,,,0.0,0.0,
fleet_depot,parcel_50240300400000050180000000,485,,,,,1892.111,1.611,
fleet_depot,parcel_50240300300000020040000000,652,,,,,557.93,0.475,
fleet_depot,parcel_50240300300000020050030000,651,,,,,751.993,0.64,
fleet_depot,parcel_50240300300000020080220000,433,,,,,557.93,0.475,
fleet_depot,parcel_50240300300000010050020000,620,,,,,388.125,0.33,
fleet_depot,parcel_50240300400000050110110000,633,,,,,7301.61,6.217,
fleet_depot,parcel_50240300400000050080000000,831,,,,,0.0,0.0,
fleet_depot,parcel_50240300100000020010640000,465,,,,,776.251,0.661,
fleet_depot,parcel_50240300100000020016110000,449,,,,,1309.923,1.115,
fleet_depot,parcel_50240300300000020050010000,650,,,,,0.0,0.0,
fleet_depot,parcel_50240300300000020050020000,650,,,,,0.0,0.0,
fleet_depot,parcel_50240300700000010020010000,853,,,,,0.0,0.0,
fleet_depot,parcel_50240300700000010020020000,612,,,,,2158.948,1.838,
fleet_depot,parcel_50288903600000010210010000,449,,,,,1188.634,1.012,
fleet_depot,parcel_50288903700000010010220000,552,,,,,1237.15,1.053,
fleet_depot,parcel_50288903800000080150020000,431,,,,,824.767,0.702,
fleet_depot,parcel_50288903800000080140010000,431,,,,,1722.307,1.466,
fleet_depot,parcel_50288903800000080160000000,612,,,,,4148.091,3.532,
fleet_depot,parcel_50288903800000080090000000,662,,,,,3226.293,2.747,
fleet_depot,parcel_50248902100000010020040000,440,,,,,169.805,0.145,
fleet_depot,parcel_50248902200000010060030000,484,,,,,169.805,0.145,
fleet_depot,parcel_50288901800000010040000000,620,,,,,242.578,0.207,
fleet_depot,parcel_50288901700000010040010000,449,,,,,1819.338,1.549,
fleet_depot,parcel_50288901900000010100000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50288902800000010030020000,440,,,,,291.094,0.248,
fleet_depot,parcel_50288902800000010290020000,522,,,,,0.0,0.0,
fleet_depot,parcel_50288902800000010070010000,873,,,,,0.0,0.0,
fleet_depot,parcel_50288902000000010380000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288902000000010360110000,472,,,,,291.094,0.248,
fleet_depot,parcel_50288902000000010350000000,440,,,,,436.641,0.372,
fleet_depot,parcel_50288902700000010270000000,557,,,,,291.094,0.248,
fleet_depot,parcel_50288902000000010240000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288912100000010200120000,710,,,,,703.477,0.599,
fleet_depot,parcel_50288912100000010200110000,433,,,,,242.578,0.207,
fleet_depot,parcel_50288912100000010200040000,433,,,,,169.805,0.145,
fleet_depot,parcel_50288912100000010200030000,433,,,,,218.321,0.186,
fleet_depot,parcel_50288912100000010200060000,442,,,,,679.219,0.578,
fleet_depot,parcel_50288902700000010280030000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288903100000010100020000,484,,,,,921.798,0.785,
fleet_depot,parcel_50288902600000010180000000,592,,,,,0.0,0.0,
fleet_depot,parcel_50288932100000040020000000,720,,,,,194.063,0.165,
fleet_depot,parcel_50288932100000030020000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288922100000020010220000,546,,,,,1043.087,0.888,
fleet_depot,parcel_50288901600000010320440000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288922100000010070010000,620,,,,,1285.665,1.095,
fleet_depot,parcel_50288922100000010020000000,425,,,,,194.063,0.165,
fleet_depot,parcel_50288912100000010050000000,449,,,,,72.774,0.062,
fleet_depot,parcel_50288922100000030050000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288922100000030060000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010040620000,449,,,,,1285.665,1.095,
fleet_depot,parcel_50288901600000010040420000,440,,,,,606.446,0.516,
fleet_depot,parcel_50288901600000010040710000,720,,,,,388.125,0.33,
fleet_depot,parcel_50288901600000010040740000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010030020000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010030030000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901600000010030010000,720,,,,,0.0,0.0,
fleet_depot,parcel_50288901400000010330000000,620,,,,,630.704,0.537,
fleet_depot,parcel_50288902500000010040010000,682,,,,,1625.275,1.384,
fleet_depot,parcel_50288902400000010120000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288902300000010190010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288903500000010250020000,442,,,,,3056.488,2.602,
fleet_depot,parcel_50288903500000010270010099,837,,,,,0.0,0.0,
fleet_depot,parcel_50288903100000010050000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50288903600000010430000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50288903600000010230000000,872,,,,,0.0,0.0,
fleet_depot,parcel_50288903600000010210030000,620,,,,,921.798,0.785,
fleet_depot,parcel_50280130800000010020020000,485,,,,,824.767,0.702,
fleet_depot,parcel_50280130800000010030010000,455,,,,,3856.996,3.284,
fleet_depot,parcel_50280130800000010010010000,715,,,,,1916.369,1.632,
fleet_depot,parcel_50280100300000020050000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50280100300000020030010000,822,,,,,0.0,0.0,
fleet_depot,parcel_50280100300000020040000000,822,,,,,48.516,0.041,
fleet_depot,parcel_50280100400000020190000000,471,,,,,412.383,0.351,
fleet_depot,parcel_50280130800000010010030000,440,,,,,3153.519,2.685,
fleet_depot,parcel_50280120800000020040120000,642,,,,,994.571,0.847,
fleet_depot,parcel_50280110800000020390020000,592,,,,,0.0,0.0,
fleet_depot,parcel_50280101300000020010000000,620,,,,,1018.829,0.867,
fleet_depot,parcel_50280100900000050100000000,620,,,,,145.547,0.124,
fleet_depot,parcel_50280110800000020060000000,592,,,,,0.0,0.0,
fleet_depot,parcel_50280110800000020370000000,612,,,,,9387.784,7.993,
fleet_depot,parcel_50280110800000020090000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100700000030020000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000040190010000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100700000030030000000,620,,,,,266.836,0.227,
fleet_depot,parcel_50280100700000030210020000,471,,,,,339.61,0.289,
fleet_depot,parcel_50280100700000030220010000,457,,,,,194.063,0.165,
fleet_depot,parcel_50280100700000030240000000,433,,,,,412.383,0.351,
fleet_depot,parcel_50280100700000030230000000,485,,,,,339.61,0.289,
fleet_depot,parcel_50280100700000030010000000,484,,,,,72.774,0.062,
fleet_depot,parcel_50280100700000020140000000,449,,,,,291.094,0.248,
fleet_depot,parcel_50280100700000020240000000,456,,,,,776.251,0.661,
fleet_depot,parcel_50280100700000020130120000,449,,,,,266.836,0.227,
fleet_depot,parcel_50280100700000020150000000,486,,,,,533.672,0.454,
fleet_depot,parcel_50280100700000020220010000,485,,,,,897.54,0.764,
fleet_depot,parcel_50280100700000020180000000,652,,,,,1455.47,1.239,
fleet_depot,parcel_50280100700000040010000000,482,,,,,412.383,0.351,
fleet_depot,parcel_50280100700000040270000000,632,,,,,485.157,0.413,
fleet_depot,parcel_50280101000000040040000000,433,,,,,436.641,0.372,
fleet_depot,parcel_50280101000000040070000000,831,,,,,0.0,0.0,
fleet_depot,parcel_50280101000000040050000000,484,,,,,218.321,0.186,
fleet_depot,parcel_50280100700000020250040000,633,,,,,4511.958,3.842,
fleet_depot,parcel_50280101000000040020000000,465,,,,,218.321,0.186,
fleet_depot,parcel_50280100700000020130110000,423,,,,,48.516,0.041,
fleet_depot,parcel_50280100700000020250030000,633,,,,,3274.808,2.788,
fleet_depot,parcel_50280100700000020250010000,614,,,,,1334.181,1.136,
fleet_depot,parcel_50280100700000020250020000,642,,,,,1309.923,1.115,
fleet_depot,parcel_50280101000000020190000000,710,,,,,1237.15,1.053,
fleet_depot,parcel_50280101100000010010020000,612,,,,,13293.296,11.318,
fleet_depot,parcel_50280101000000040230010000,422,,,,,121.289,0.103,
fleet_depot,parcel_50280101000000040230020000,433,,,,,218.321,0.186,
fleet_depot,parcel_50280101000000040240000000,449,,,,,194.063,0.165,
fleet_depot,parcel_50280101000000040010010000,436,,,,,121.289,0.103,
fleet_depot,parcel_50280101100000020030010000,590,,,,,0.0,0.0,
fleet_depot,parcel_50280100700000010010020000,554,,,,,97.031,0.083,
fleet_depot,parcel_50280100600000010320000000,651,,,,,1164.376,0.991,
fleet_depot,parcel_50280100500000050240010000,450,,,,,121.289,0.103,
fleet_depot,parcel_50280100500000050210000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000050150000000,691,,,,,291.094,0.248,
fleet_depot,parcel_50280100500000050160000000,483,,,,,121.289,0.103,
fleet_depot,parcel_50280100500000050170010000,486,,,,,169.805,0.145,
fleet_depot,parcel_50280100500000050190000000,456,,,,,751.993,0.64,
fleet_depot,parcel_50280100500000050230000000,541,,,,,800.509,0.682,
fleet_depot,parcel_50280100500000050220000000,482,,,,,436.641,0.372,
fleet_depot,parcel_50280100500000040230000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000040240000000,461,,,,,970.314,0.826,
fleet_depot,parcel_50280100500000040290000000,485,,,,,654.962,0.558,
fleet_depot,parcel_50280100500000040030000000,611,,,,,315.352,0.268,
fleet_depot,parcel_50280100500000040330000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000040050220000,662,,,,,266.836,0.227,
fleet_depot,parcel_50280100500000040320020000,482,,,,,557.93,0.475,
fleet_depot,parcel_50280100500000040310000000,483,,,,,509.415,0.434,
fleet_depot,parcel_50280100500000040300000000,483,,,,,194.063,0.165,
fleet_depot,parcel_50280100500000050100000000,481,,,,,339.61,0.289,
fleet_depot,parcel_50280100500000050070000000,438,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000050130000000,483,,,,,412.383,0.351,
fleet_depot,parcel_50280100500000050110000000,483,,,,,363.868,0.31,
fleet_depot,parcel_50280100500000050040000000,481,,,,,339.61,0.289,
fleet_depot,parcel_50280100500000050030000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000050030000000,481,,,,,630.704,0.537,
fleet_depot,parcel_50280100500000050050000000,481,,,,,460.899,0.392,
fleet_depot,parcel_50280100500000050060020000,481,,,,,121.289,0.103,
fleet_depot,parcel_50280100500000050060010000,481,,,,,169.805,0.145,
fleet_depot,parcel_50280100500000040340000000,481,,,,,266.836,0.227,
fleet_depot,parcel_50280100500000040350000000,481,,,,,194.063,0.165,
fleet_depot,parcel_50280100500000040360000000,481,,,,,72.774,0.062,
fleet_depot,parcel_50280100500000040010000000,483,,,,,654.962,0.558,
fleet_depot,parcel_50280100500000040020000000,652,,,,,630.704,0.537,
fleet_depot,parcel_50280100500000020110000000,484,,,,,218.321,0.186,
fleet_depot,parcel_50280100500000010090000000,483,,,,,291.094,0.248,
fleet_depot,parcel_50280100600000010310000000,652,,,,,2255.979,1.921,
fleet_depot,parcel_50280100500000010020000000,444,,,,,1916.369,1.632,
fleet_depot,parcel_50280100600000010010000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50280100200000020190020000,485,,,,,266.836,0.227,
fleet_depot,parcel_50280100100000020030030000,421,,,,,654.962,0.558,
fleet_depot,parcel_50280100200000010020000000,853,,,,,145.547,0.124,
fleet_depot,parcel_50280100200000020100010000,442,,,,,291.094,0.248,
fleet_depot,parcel_50280100500000010030000000,651,,,,,0.0,0.0,
fleet_depot,parcel_50280100500000010070000000,483,,,,,315.352,0.268,
fleet_depot,parcel_50280100500000020140010000,484,,,,,1115.861,0.95,
fleet_depot,parcel_50280100500000020060000000,650,,,,,242.578,0.207,
fleet_depot,parcel_50280100500000020050000000,483,,,,,194.063,0.165,
fleet_depot,parcel_50280100500000030010000000,620,,,,,363.868,0.31,
fleet_depot,parcel_50280100300000010020000000,695,,,,,72.774,0.062,
fleet_depot,parcel_50328901900000010210030000,472,,,,,1358.439,1.157,
fleet_depot,parcel_50328900800000010240010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328900800000010190020000,455,,,,,194.063,0.165,
fleet_depot,parcel_50328900800000010160000000,422,,,,,291.094,0.248,
fleet_depot,parcel_50328900700000010220000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328900800000010290000000,534,,,,,169.805,0.145,
fleet_depot,parcel_50328902000000010080010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328902000000010150010000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328902000000010280000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50328902800000010010000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50328903000000010262320000,465,,,,,266.836,0.227,
fleet_depot,parcel_50328903000000010300010000,682,,,,,194.063,0.165,
fleet_depot,parcel_50328903000000010260270000,712,,,,,460.899,0.392,
fleet_depot,parcel_50328903000000010282130000,440,,,,,388.125,0.33,
fleet_depot,parcel_50328903000000010282120000,440,,,,,315.352,0.268,
fleet_depot,parcel_50288903800000040050000000,483,,,,,9800.167,8.344,
fleet_depot,parcel_50288903800000030030000000,620,,,,,14457.672,12.31,
fleet_depot,parcel_50200001400000010240000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010070000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010240000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010060000000,720,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010100000000,620,,,,,8029.345,6.836,
fleet_depot,parcel_50200001500000010140000000,620,,,,,1552.502,1.322,
fleet_depot,parcel_50200001000000040010000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200003300000010060000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200001500000010580000099,837,,,,,0.0,0.0,
fleet_depot,parcel_50200002400000010190020000,613,,,,,0.0,0.0,
fleet_depot,parcel_50200001700000010292510000,472,,,,,2061.916,1.756,
fleet_depot,parcel_50200002200000010280000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010270000000,620,,,,,1115.861,0.95,
fleet_depot,parcel_50200002100000010030020991,837,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010030020992,837,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010260000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000700000010410000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000800000010640000000,449,,,,,4730.279,4.027,
fleet_depot,parcel_50200000800000010140000000,449,,,,,2765.394,2.355,
fleet_depot,parcel_50200000300000040040000000,472,,,,,703.477,0.599,
fleet_depot,parcel_50200000300000040010000000,831,,,,,606.446,0.516,
fleet_depot,parcel_50200000800000010230000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000800000010410000000,692,,,,,0.0,0.0,
fleet_depot,parcel_50200000900000010290020000,484,,,,,3420.355,2.912,
fleet_depot,parcel_50200000800000010480020000,651,,,,,2231.721,1.9,
fleet_depot,parcel_50200000800000010470020000,651,,,,,654.962,0.558,
fleet_depot,parcel_50200000900000010350240000,662,,,,,4560.474,3.883,
fleet_depot,parcel_50200001000000020020000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200001000000030150020000,682,,,,,0.0,0.0,
fleet_depot,parcel_50200001000000030150010000,682,,,,,0.0,0.0,
fleet_depot,parcel_50200001000000050100020000,620,,,,,1018.829,0.867,
fleet_depot,parcel_50200001000000050080000000,682,,,,,2741.136,2.334,
fleet_depot,parcel_50200001200000010240000000,484,,,,,1406.955,1.198,
fleet_depot,parcel_50200001200000010320000000,483,,,,,1091.603,0.929,
fleet_depot,parcel_50200001100000010140000000,485,,,,,1819.338,1.549,
fleet_depot,parcel_50200001400000010140000000,872,,,,,0.0,0.0,
fleet_depot,parcel_50200001200000010010130000,714,,,,,1382.697,1.177,
fleet_depot,parcel_50200001200000010010120000,442,,,,,3493.129,2.974,
fleet_depot,parcel_50200001300000010270000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200002100000010120060000,877,,,,,0.0,0.0,
fleet_depot,parcel_50200003100000010010050000,670,,,,,25446.473,21.666,
fleet_depot,parcel_50220001200000010080010000,455,,,,,1916.369,1.632,
fleet_depot,parcel_50200000100000010440000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50200000900000010393210000,424,,,,,1819.338,1.549,
fleet_depot,parcel_50200000900000010170010000,620,,,,,3299.066,2.809,
fleet_depot,parcel_50200000900000010590000000,485,,,,,1964.885,1.673,
fleet_depot,parcel_50200000100000010420000000,433,,,,,388.125,0.33,
fleet_depot,parcel_50200000100000010430000000,449,,,,,1479.728,1.26,
fleet_depot,parcel_50200001100000010020020000,484,,,,,485.157,0.413,
fleet_depot,parcel_50200000900000010680020000,877,,,,,0.0,0.0,
fleet_depot,parcel_50200000900000010070040000,442,,,,,3687.192,3.139,
fleet_depot,parcel_50300100700000010010000000,853,,,,,994.571,0.847,
fleet_depot,parcel_50300101300000060070000000,590,,,,,0.0,0.0,
fleet_depot,parcel_50300101500000010010020000,695,,,,,0.0,0.0,
fleet_depot,parcel_50300101400000080010000000,620,,,,,3590.16,3.057,
fleet_depot,parcel_50300101400000060030000000,613,,,,,2935.199,2.499,
fleet_depot,parcel_50300101400000060010000000,613,,,,,4633.247,3.945,
fleet_depot,parcel_50300101400000040020020000,613,,,,,17344.355,14.767,
fleet_depot,parcel_50300101100000020250000000,822,,,,,0.0,0.0,
fleet_depot,parcel_50300101100000020240000000,651,,,,,1188.634,1.012,
fleet_depot,parcel_50300100900000060010000000,612,,,,,8926.885,7.601,
fleet_depot,parcel_50300101000000030030000000,483,,,,,266.836,0.227,
fleet_depot,parcel_50300101000000030050040000,485,,,,,1382.697,1.177,
fleet_depot,parcel_50300101000000030060000000,465,,,,,994.571,0.847,
fleet_depot,parcel_50300101000000040030000000,662,,,,,3105.003,2.644,
fleet_depot,parcel_50300101000000040020000000,883,,,,,24.258,0.021,
fleet_depot,parcel_50300101000000040010020000,452,,,,,9339.268,7.952,
fleet_depot,parcel_50300101000000040010020001,462,,,,,460.899,0.392,
fleet_depot,parcel_50300101000000040010020002,465,,,,,5118.404,4.358,
fleet_depot,parcel_50300100500000030180020000,486,,,,,218.321,0.186,
fleet_depot,parcel_50300100500000030180030000,652,,,,,824.767,0.702,
fleet_depot,parcel_50300101000000030050220000,457,,,,,339.61,0.289,
fleet_depot,parcel_50300101000000030050210000,465,,,,,1018.829,0.867,
fleet_depot,parcel_50300100500000030190020000,464,,,,,946.056,0.805,
fleet_depot,parcel_50300100500000030190010000,465,,,,,1503.986,1.281,
fleet_depot,parcel_50300100500000030180010000,464,,,,,3978.286,3.387,
fleet_depot,parcel_50300101000000050050000000,553,,,,,363.868,0.31,
fleet_depot,parcel_50300101000000050010000000,483,,,,,266.836,0.227,
fleet_depot,parcel_50300101000000040060020000,464,,,,,412.383,0.351,
fleet_depot,parcel_50300101000000040060010000,831,,,,,1673.791,1.425,
fleet_depot,parcel_50300101000000040060010099,837,,,,,0.0,0.0,
fleet_depot,parcel_50300101100000020050000000,695,,,,,72.774,0.062,
fleet_depot,parcel_50300100300000010010000000,633,,,,,65957.065,56.158,
fleet_depot,parcel_50220002300000010160000000,534,,,,,679.219,0.578,
fleet_depot,parcel_50220001500000010200020000,557,,,,,266.836,0.227,
fleet_depot,parcel_50220001400000010140000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50220000800000010120150000,472,,,,,291.094,0.248,
fleet_depot,parcel_50220001000000010050000000,614,,,,,4463.442,3.8,
fleet_depot,parcel_50220001000000010160000000,662,,,,,1625.275,1.384,
fleet_depot,parcel_50220001000000010130000000,485,,,,,776.251,0.661,
fleet_depot,parcel_50220000700000010920210000,440,,,,,800.509,0.682,
fleet_depot,parcel_50220000700000010481220000,475,,,,,363.868,0.31,
fleet_depot,parcel_50220001000000010820020000,449,,,,,1867.854,1.59,
fleet_depot,parcel_50220001000000010820010000,651,,,,,1528.244,1.301,
fleet_depot,parcel_50220001000000010780000000,590,,,,,0.0,0.0,
fleet_depot,parcel_50220001000000010270000000,433,,,,,363.868,0.31,
fleet_depot,parcel_50220001000000010230000000,652,,,,,849.024,0.723,
fleet_depot,parcel_50220001000000010450000000,620,,,,,1649.533,1.404,
fleet_depot,parcel_50220000600000010190000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50220000600000010212220099,837,,,,,0.0,0.0,
fleet_depot,parcel_50220001300000010012220000,837,,,,,97.031,0.083,
fleet_depot,parcel_50220000300000010060000000,833,,,,,0.0,0.0,
fleet_depot,parcel_50220000200000010170320000,614,,,,,1940.627,1.652,
fleet_depot,parcel_50220000200000010070000000,534,,,,,460.899,0.392,
fleet_depot,parcel_50220000200000010330000000,474,,,,,0.0,0.0,
fleet_depot,parcel_50220000200000010350110000,442,,,,,5215.435,4.441,
fleet_depot,parcel_50220000200000010370000000,484,,,,,679.219,0.578,
fleet_depot,parcel_50220000100000010250010000,710,,,,,13293.296,11.318,
fleet_depot,parcel_50220000100000010240010000,871,,,,,0.0,0.0,
fleet_depot,parcel_50220000100000010030320000,484,,,,,582.188,0.496,
fleet_depot,parcel_50248907500000010460000000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248907500000010430820000,695,,,,,0.0,0.0,
fleet_depot,parcel_50248906600000010180000000,883,,,,,3565.902,3.036,
fleet_depot,parcel_50248906600000010170030000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248906600000010170040000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248906600000010220000000,883,,,,,582.188,0.496,
fleet_depot,parcel_50248906600000010090010000,613,,,,,0.0,0.0,
fleet_depot,parcel_50248906600000010070020000,613,,,,,0.0,0.0,
