site_type,site_id,name,lat,lon,ports_2026,ports_scaled,annual_kwh,peak_kw,kwh_per_port_day
public_l2,afdc_186535,CAYUGA MED CTR. CAYUGA MEDICAL,42.469,-76.538,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_191606,THE MEADOWS STATION 01,42.484,-76.482,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_226519,BJ'S Wholesale Shopping Club,42.486,-76.493,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_226520,The Dorm Hotel,42.444,-76.49,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_226521,Maguire Honda of Ithaca,42.426,-76.509,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_226539,Inn at Taughannock Falls - Tesla Destination,42.545,-76.598,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_227121,CORNELL STATION4,42.445,-76.481,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_229267,CORNELL STATION6,42.445,-76.481,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_229268,CORNELL STATION2,42.45,-76.479,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_229269,CORNELL STATION1,42.45,-76.478,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_229400,CORNELL STATION3,42.443,-76.479,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_229476,CORNELL STATION5,42.45,-76.479,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_230851,Village of Dryden,42.49,-76.298,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_256948,MAGUIRE IMPORTS VOLKS CLIENT,42.422,-76.517,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_302246,CORNELL CORNELLSTATION7,42.443,-76.48,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_311780,ITHACAN B,42.439,-76.496,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_311781,ITHACAN A,42.439,-76.496,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_311782,ITHACAN C,42.439,-76.496,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_311783,ITHACAN D,42.439,-76.496,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_324859,Spruce Row Campground & RV Park,42.516,-76.587,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_326300,CORNELL STATION10,42.436,-76.455,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_326305,CORNELL STATION11,42.436,-76.455,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_326306,CORNELL STATION12,42.436,-76.455,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_326447,CORNELL STATION8,42.444,-76.484,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_326448,CORNELL STATION9,42.444,-76.484,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_333805,Holiday Inn Express Ithaca,42.421,-76.518,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_333826,Ithaca Bakery,42.443,-76.509,6.0,6.0,21712.513,10.295,9.914
public_l2,afdc_334127,Kendal at Ithaca 3,42.474,-76.488,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_334240,Rodeway Inn & Suites,42.41,-76.54,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_341691,SWTCH Energy Inc.,42.437,-76.46,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_341704,SWTCH Energy Inc.,42.439,-76.46,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_341740,SWTCH Energy Inc.,42.538,-76.654,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_341778,SWTCH Energy Inc.,42.501,-76.311,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_347356,Kendal at Ithaca 2 (North Lot),42.476,-76.486,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_347357,Kendal at Ithaca 1 (South Lot),42.475,-76.485,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_347365,Best Western University Inn,42.439,-76.462,8.0,8.0,28950.017,13.727,9.914
public_l2,afdc_347945,Fairview Apartments East,42.44,-76.476,12.0,12.0,43425.026,20.59,9.914
public_l2,afdc_347946,Fairview Apartments West,42.44,-76.476,8.0,8.0,28950.017,13.727,9.914
public_l2,afdc_350529,GREENSTARCOOPER GREENSTAR 1,42.445,-76.51,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_360737,Ithaca College - Farm Pond Road - North Row,42.428,-76.496,12.0,12.0,43425.026,20.59,9.914
public_l2,afdc_360738,Ithaca College -  Terrace Hall,42.417,-76.498,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_360739,Ithaca College - Farm Pond Road - South Row,42.427,-76.496,14.0,14.0,50662.53,24.021,9.914
public_l2,afdc_372446,GREENSTARCOOPER GREENSTAR 2,42.445,-76.51,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_376246,Northside Apartments Site 1,42.445,-76.506,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_376247,Northside Apartments Site 2,42.445,-76.506,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_384284,INHS VILLAGE GROVE 6,42.536,-76.661,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_384285,INHS VILLAGE GROVE 3,42.536,-76.661,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_384286,INHS VILLAGE GROVE 2,42.536,-76.661,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_384287,INHS VILLAGE GROVE 5,42.536,-76.661,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_384288,INHS VILLAGE GROVE 4,42.536,-76.661,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_384289,INHS VILLAGE GROVE 1,42.536,-76.661,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_420749,ORLY ITHACA 1,42.432,-76.51,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_420750,ORLY ITHACA 3,42.432,-76.51,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_429747,Chrysler L2s,42.428,-76.51,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_439836,Springwater Inn,42.459,-76.428,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_447078,Village Hall,42.541,-76.661,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_452497,308 Main Street,42.586,-76.366,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_455979,Honda L2's,42.427,-76.51,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_455980,Imports L2s,42.423,-76.518,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_455983,Ford Ithaca L2s,42.435,-76.509,4.0,4.0,14475.009,6.863,9.914
public_l2,afdc_456594,HOUSE OF ALPHA STATION 1,42.456,-76.487,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_456595,HOUSE OF ALPHA STATION 2,42.456,-76.487,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_458593,ORLY ITHACA 2,42.432,-76.51,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_458594,ORLY ITHACA 4,42.432,-76.51,1.0,1.0,3618.752,1.716,9.914
public_l2,afdc_460294,FERGUSON ELEC AURORA 2,42.447,-76.509,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_460295,FERGUSON ELEC AURORA 5,42.447,-76.509,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_460296,FERGUSON ELEC AURORA 4,42.447,-76.509,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_460298,FERGUSON ELEC AURORA 1,42.447,-76.509,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_460299,FERGUSON ELEC AURORA 6,42.447,-76.509,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_462029,GT-Dryden Mutual Insurance,42.5,-76.3,6.0,6.0,21712.513,10.295,9.914
public_l2,afdc_467971,Parking Lot,42.541,-76.66,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_467972,Parking Lot,42.542,-76.666,2.0,2.0,7237.504,3.432,9.914
public_l2,afdc_468044,Parking Lot,42.436,-76.465,2.0,2.0,7237.504,3.432,9.914
dcfc,afdc_117739,Maguire Chevrolet,42.481,-76.478,1.0,1.0,57183.615,60.299,156.667
dcfc,afdc_149318,"Ithaca, NY - Tesla Supercharger",42.429,-76.509,8.0,8.0,457468.923,482.392,156.667
dcfc,afdc_333805,Holiday Inn Express Ithaca,42.421,-76.518,8.0,8.0,457468.923,482.392,156.667
dcfc,afdc_398514,Ithaca College - Athletic Center,42.422,-76.49,4.0,4.0,228734.462,241.196,156.667
dcfc,afdc_440986,Chrysler L3s,42.428,-76.51,2.0,2.0,114367.231,120.598,156.667
dcfc,afdc_447078,Village Hall,42.541,-76.661,2.0,2.0,114367.231,120.598,156.667
dcfc,afdc_449494,Parking Lot DCFC,42.542,-76.666,2.0,2.0,114367.231,120.598,156.667
dcfc,afdc_455981,Chevrolet Cadillac L3s,42.481,-76.478,3.0,3.0,171550.846,180.897,156.667
dcfc,afdc_455982,Ford Ithaca L3s,42.435,-76.509,4.0,4.0,228734.462,241.196,156.667
dcfc,afdc_455985,Chevy of Trumansburg L3's,42.533,-76.639,2.0,2.0,114367.231,120.598,156.667
dcfc,afdc_459357,Parking Lot DCFC,42.541,-76.66,2.0,2.0,114367.231,120.598,156.667
dcfc,afdc_463625,Ithaca Ford,42.435,-76.509,2.0,2.0,114367.231,120.598,156.667
workplace_listed,afdc_44339,Maguire Family of Dealerships,42.435,-76.509,1.0,,10416.733,11.087,
workplace_listed,afdc_157971,Maguire Family of Dealerships,42.423,-76.519,0.0,,0.0,0.0,
workplace_listed,afdc_168427,Village of Dryden,42.485,-76.297,2.0,,20833.467,22.174,
workplace_listed,afdc_168458,Tompkins-Seneca-Tioga BOCES,42.476,-76.464,4.0,,41666.934,44.349,
workplace_listed,afdc_303228,Swtch Energy,42.501,-76.31,2.0,,20833.467,22.174,
workplace_listed,chargeready_56A260F38E53CE12C012D52A07908D7966D69E4F5ECBF7043EB7681EEBF1A5E2,Dryden Mutual Insurance Company,,,6.0,,62500.401,66.523,
workplace_listed,chargeready_FE9A4C96FFF5CD08C8B5BD7CCC15E73D25CA8C3C1ECA4AA6B308C63B6D0B77BE,TST BOCES Ithaca,,,4.0,,41666.934,44.349,
workplace_listed,chargeready_498FEA00DD2D4B8B227D6D6A6B07F9F52AFE255CB81F23F2E051B39205B0D39F,Cornell Cooperative Extension Association of Tompkins County,,,2.0,,20833.467,22.174,
workplace_unlisted_parcel,parcel_50200000900000010230000000,612,42.393,-76.371,,,391.138,0.416,
workplace_unlisted_parcel,parcel_50200000900000010070040000,442,42.395,-76.401,,,149.737,0.159,
workplace_unlisted_parcel,parcel_50200003100000010010050000,670,42.327,-76.319,,,435.266,0.463,
workplace_unlisted_parcel,parcel_50300101400000060010000000,613,42.458,-76.484,,,187.407,0.199,
workplace_unlisted_parcel,parcel_50300101400000040020020000,613,42.459,-76.479,,,702.474,0.748,
workplace_unlisted_parcel,parcel_50300100900000060010000000,612,42.466,-76.489,,,361.3,0.385,
workplace_unlisted_parcel,parcel_50300101000000040010020000,452,42.469,-76.48,,,377.977,0.402,
workplace_unlisted_parcel,parcel_50300101000000040010020002,465,42.469,-76.48,,,206.99,0.22,
workplace_unlisted_parcel,parcel_50300100500000030180010000,464,42.47,-76.478,,,161.386,0.172,
workplace_unlisted_parcel,parcel_50300100300000010010000000,633,42.475,-76.486,,,2672.726,2.845,
workplace_unlisted_parcel,parcel_50220000900000010090120000,464,42.358,-76.512,,,158.656,0.169,
workplace_unlisted_parcel,parcel_50220001000000010050000000,614,42.359,-76.49,,,180.977,0.193,
workplace_unlisted_parcel,parcel_50220000200000010350110000,442,42.384,-76.492,,,211.35,0.225,
workplace_unlisted_parcel,parcel_50220000100000010250010000,710,42.381,-76.51,,,538.805,0.573,
workplace_unlisted_parcel,parcel_50248907300000020040020000,714,42.403,-76.422,,,176.521,0.188,
workplace_unlisted_parcel,parcel_50248905400000010090050000,440,42.461,-76.421,,,154.053,0.164,
workplace_unlisted_parcel,parcel_50248905200000010040320000,710,42.471,-76.41,,,1497.58,1.594,
workplace_unlisted_parcel,parcel_50248905200000010041110000,440,42.472,-76.408,,,243.911,0.26,
workplace_unlisted_parcel,parcel_50248905200000010080050000,442,42.472,-76.403,,,301.192,0.321,
workplace_unlisted_parcel,parcel_50248905200000010080020000,442,42.471,-76.401,,,352.323,0.375,
workplace_unlisted_parcel,parcel_50248904200000010350020000,442,42.473,-76.424,,,315.77,0.336,
workplace_unlisted_parcel,parcel_50248904200000010350030000,440,42.474,-76.425,,,179.832,0.191,
workplace_unlisted_parcel,parcel_50248904200000010310060000,710,42.474,-76.428,,,356.111,0.379,
workplace_unlisted_parcel,parcel_50248904200000010310030000,661,42.475,-76.428,,,231.3,0.246,
workplace_unlisted_parcel,parcel_50248904300000010290060000,440,42.475,-76.433,,,148.636,0.158,
workplace_unlisted_parcel,parcel_50248904300000010330020000,642,42.477,-76.432,,,183.509,0.195,
workplace_unlisted_parcel,parcel_50248904300000010331210000,442,42.477,-76.435,,,482.243,0.513,
workplace_unlisted_parcel,parcel_50248903900000010010000000,712,42.497,-76.372,,,440.404,0.469,
workplace_unlisted_parcel,parcel_50248903400000020030030000,449,42.505,-76.359,,,218.852,0.233,
workplace_unlisted_parcel,parcel_50248903700000010100120000,613,42.499,-76.282,,,1224.06,1.303,
workplace_unlisted_parcel,parcel_50248903700000010080030000,613,42.501,-76.288,,,2048.937,2.181,
workplace_unlisted_parcel,parcel_50248903700000010101120000,613,42.5,-76.285,,,468.473,0.499,
workplace_unlisted_parcel,parcel_50248903700000010101110000,613,42.5,-76.286,,,470.322,0.501,
workplace_unlisted_parcel,parcel_50248903800000010260000000,612,42.502,-76.309,,,1383.251,1.472,
workplace_unlisted_parcel,parcel_50248903900000010220020000,449,42.5,-76.349,,,162.069,0.172,
workplace_unlisted_parcel,parcel_50248903900000010220050000,440,42.497,-76.349,,,148.622,0.158,
workplace_unlisted_parcel,parcel_50240100800100010020000000,464,42.5,-76.3,,,229.641,0.244,
workplace_unlisted_parcel,parcel_50240101100000010080070000,449,42.491,-76.292,,,151.411,0.161,
workplace_unlisted_parcel,parcel_50240101600000020010000000,612,42.488,-76.292,,,872.845,0.929,
workplace_unlisted_parcel,parcel_50240101100000010090000000,651,42.492,-76.29,,,187.906,0.2,
workplace_unlisted_parcel,parcel_50240101200000040010010000,633,42.492,-76.295,,,289.419,0.308,
workplace_unlisted_parcel,parcel_50240100900000010060000000,452,42.495,-76.299,,,168.675,0.18,
workplace_unlisted_parcel,parcel_50240101300000010110020000,710,42.492,-76.304,,,177.63,0.189,
workplace_unlisted_parcel,parcel_50260000400000020070040000,710,42.461,-76.574,,,316.658,0.337,
workplace_unlisted_parcel,parcel_50260001400000020020080000,651,42.418,-76.623,,,179.802,0.191,
workplace_unlisted_parcel,parcel_50260000800000010100000000,612,42.449,-76.632,,,313.149,0.333,
workplace_unlisted_parcel,parcel_50240300400000050110110000,633,42.515,-76.344,,,173.681,0.185,
workplace_unlisted_parcel,parcel_50288903500000010250020000,442,42.552,-76.403,,,237.818,0.253,
workplace_unlisted_parcel,parcel_50280130800000010030010000,455,42.589,-76.348,,,300.503,0.32,
workplace_unlisted_parcel,parcel_50280130800000010010010000,715,42.591,-76.35,,,148.893,0.158,
workplace_unlisted_parcel,parcel_50280130800000010010030000,440,42.59,-76.352,,,246.069,0.262,
workplace_unlisted_parcel,parcel_50280110800000020370000000,612,42.584,-76.359,,,732.906,0.78,
workplace_unlisted_parcel,parcel_50280100700000020250040000,633,42.585,-76.368,,,352.47,0.375,
workplace_unlisted_parcel,parcel_50280100700000020250030000,633,42.585,-76.369,,,254.568,0.271,
workplace_unlisted_parcel,parcel_50280101100000010010020000,612,42.58,-76.371,,,1035.926,1.103,
workplace_unlisted_parcel,parcel_50280100600000010310000000,652,42.59,-76.37,,,174.987,0.186,
workplace_unlisted_parcel,parcel_50280100500000010020000000,444,42.592,-76.369,,,150.068,0.16,
workplace_unlisted_parcel,parcel_50070013000000040050000000,690,42.419,-76.518,,,315.476,0.336,
workplace_unlisted_parcel,parcel_50070013000000030010000000,456,42.42,-76.519,,,157.812,0.168,
workplace_unlisted_parcel,parcel_50070012800000010060010000,452,42.421,-76.519,,,363.95,0.387,
workplace_unlisted_parcel,parcel_50070012900000010100020000,414,42.422,-76.516,,,415.257,0.442,
workplace_unlisted_parcel,parcel_50070008500000050010000000,612,42.437,-76.478,,,216.305,0.23,
workplace_unlisted_parcel,parcel_50070006300000050070000000,437,42.442,-76.486,,,528.485,0.562,
workplace_unlisted_parcel,parcel_50070006300000050020000000,482,42.442,-76.486,,,352.345,0.375,
workplace_unlisted_parcel,parcel_50070006400000100030000000,613,42.441,-76.485,,,460.443,0.49,
workplace_unlisted_parcel,parcel_50070006900000010040000000,482,42.44,-76.494,,,167.845,0.179,
workplace_unlisted_parcel,parcel_50070006900000010110000000,481,42.44,-76.495,,,312.041,0.332,
workplace_unlisted_parcel,parcel_50070006900000010070000000,482,42.44,-76.495,,,209.192,0.223,
workplace_unlisted_parcel,parcel_50070006900000010060020000,414,42.44,-76.495,,,546.652,0.582,
workplace_unlisted_parcel,parcel_50070006100000040050000000,650,42.441,-76.496,,,1305.358,1.389,
workplace_unlisted_parcel,parcel_50070007000000020100000000,463,42.44,-76.497,,,351.046,0.374,
workplace_unlisted_parcel,parcel_50070007000000030150000000,463,42.44,-76.497,,,246.509,0.262,
workplace_unlisted_parcel,parcel_50070007000000040040220000,464,42.439,-76.496,,,425.394,0.453,
workplace_unlisted_parcel,parcel_50070007000000040040210001,437,42.439,-76.496,,,355.113,0.378,
workplace_unlisted_parcel,parcel_50070007000000040050010000,452,42.439,-76.497,,,790.313,0.841,
workplace_unlisted_parcel,parcel_50070007000000020050000000,464,42.44,-76.498,,,156.197,0.166,
workplace_unlisted_parcel,parcel_50070007000000050010000000,481,42.439,-76.499,,,374.3,0.398,
workplace_unlisted_parcel,parcel_50070007000000050230000000,652,42.439,-76.499,,,216.532,0.23,
workplace_unlisted_parcel,parcel_50070007000000080010000000,611,42.438,-76.498,,,506.714,0.539,
workplace_unlisted_parcel,parcel_50070007000000080110000000,642,42.438,-76.497,,,342.613,0.365,
workplace_unlisted_parcel,parcel_50070007000000040050230000,437,42.439,-76.497,,,1235.444,1.315,
workplace_unlisted_parcel,parcel_50070007000000040040030000,414,42.439,-76.496,,,739.402,0.787,
workplace_unlisted_parcel,parcel_50070008100000030020020000,410,42.437,-76.497,,,152.549,0.162,
workplace_unlisted_parcel,parcel_50070008100000030010000000,662,42.437,-76.498,,,210.733,0.224,
workplace_unlisted_parcel,parcel_50070008100000020010000000,437,42.437,-76.499,,,1633.694,1.739,
workplace_unlisted_parcel,parcel_50070008100000020010000001,464,42.437,-76.499,,,161.482,0.172,
workplace_unlisted_parcel,parcel_50070008000000100010000000,633,42.438,-76.5,,,533.33,0.568,
workplace_unlisted_parcel,parcel_50070007000000070040020000,414,42.438,-76.499,,,1049.535,1.117,
workplace_unlisted_parcel,parcel_50070008000000070010000000,642,42.436,-76.502,,,402.794,0.429,
workplace_unlisted_parcel,parcel_50070010700000010030000000,642,42.433,-76.492,,,166.913,0.178,
workplace_unlisted_parcel,parcel_50070010600000010080020000,710,42.43,-76.501,,,3397.271,3.616,
workplace_unlisted_parcel,parcel_50070010700000010010000000,612,42.434,-76.494,,,515.992,0.549,
workplace_unlisted_parcel,parcel_50070011400000010010000000,449,42.428,-76.493,,,157.445,0.168,
workplace_unlisted_parcel,parcel_50070010400000010010020000,452,42.431,-76.507,,,195.495,0.208,
workplace_unlisted_parcel,parcel_50070011700000010010020000,452,42.429,-76.51,,,1105.716,1.177,
workplace_unlisted_parcel,parcel_50070011700000030010000000,485,42.429,-76.506,,,161.071,0.171,
workplace_unlisted_parcel,parcel_50070011700000020010020000,452,42.43,-76.507,,,303.439,0.323,
workplace_unlisted_parcel,parcel_50070012200000020020000000,431,42.427,-76.509,,,202.278,0.215,
workplace_unlisted_parcel,parcel_50070011800000010010020000,453,42.427,-76.513,,,1404.097,1.494,
workplace_unlisted_parcel,parcel_50070011800000010020040000,452,42.429,-76.513,,,293.544,0.312,
workplace_unlisted_parcel,parcel_50070012500000020040000000,414,42.425,-76.513,,,281.859,0.3,
workplace_unlisted_parcel,parcel_50070012500000010010010000,452,42.425,-76.515,,,240.336,0.256,
workplace_unlisted_parcel,parcel_50070012500000010030010000,415,42.424,-76.516,,,235.763,0.251,
workplace_unlisted_parcel,parcel_50070011800000010020020000,453,42.431,-76.514,,,987.783,1.051,
workplace_unlisted_parcel,parcel_50070009600000020010090000,712,42.434,-76.516,,,325.716,0.347,
workplace_unlisted_parcel,parcel_50070007800000030020000000,449,42.436,-76.515,,,151.33,0.161,
workplace_unlisted_parcel,parcel_50070010200000010020030000,452,42.433,-76.509,,,427.897,0.455,
workplace_unlisted_parcel,parcel_50070009500000010010220000,454,42.435,-76.51,,,903.489,0.962,
workplace_unlisted_parcel,parcel_50070010200000010020010000,452,42.432,-76.51,,,822.418,0.875,
workplace_unlisted_parcel,parcel_50070009500000010010010000,431,42.435,-76.509,,,176.969,0.188,
workplace_unlisted_parcel,parcel_50070009400000010220000000,415,42.434,-76.507,,,289.052,0.308,
workplace_unlisted_parcel,parcel_50070007900000060080020000,452,42.436,-76.506,,,286.182,0.305,
workplace_unlisted_parcel,parcel_50070007900000100010000000,415,42.436,-76.509,,,174.106,0.185,
workplace_unlisted_parcel,parcel_50070007200000070100000000,455,42.438,-76.509,,,235.866,0.251,
workplace_unlisted_parcel,parcel_50070007300000060010000000,444,42.439,-76.512,,,163.419,0.174,
workplace_unlisted_parcel,parcel_50070007800000010010020000,710,42.437,-76.515,,,365.726,0.389,
workplace_unlisted_parcel,parcel_50070007800000010010010000,710,42.437,-76.514,,,169.666,0.181,
workplace_unlisted_parcel,parcel_50070005700000020010000000,612,42.44,-76.518,,,192.596,0.205,
workplace_unlisted_parcel,parcel_50070007300000010110000000,464,42.44,-76.514,,,225.047,0.24,
workplace_unlisted_parcel,parcel_50070004200000020050000000,710,42.445,-76.516,,,177.865,0.189,
workplace_unlisted_parcel,parcel_50070004300000020050220000,454,42.445,-76.51,,,256.903,0.273,
workplace_unlisted_parcel,parcel_50070005200000030060000000,456,42.444,-76.509,,,182.57,0.194,
workplace_unlisted_parcel,parcel_50070007100000020050000000,652,42.44,-76.503,,,474.961,0.506,
workplace_unlisted_parcel,parcel_50070006000000020080000000,612,42.442,-76.502,,,506.23,0.539,
workplace_unlisted_parcel,parcel_50070007000000010030000000,464,42.44,-76.499,,,200.142,0.213,
workplace_unlisted_parcel,parcel_50070006100000050110000000,463,42.441,-76.498,,,693.116,0.738,
workplace_unlisted_parcel,parcel_50070006100000050010000000,452,42.441,-76.499,,,862.458,0.918,
workplace_unlisted_parcel,parcel_50070006100000050100000000,414,42.441,-76.497,,,1365.231,1.453,
workplace_unlisted_parcel,parcel_50070006100000020040000000,652,42.442,-76.497,,,529.439,0.564,
workplace_unlisted_parcel,parcel_50070006100000030140000000,464,42.442,-76.497,,,217.303,0.231,
workplace_unlisted_parcel,parcel_50070006100000020010000000,620,42.442,-76.499,,,168.33,0.179,
workplace_unlisted_parcel,parcel_50070004900000040050000000,620,42.443,-76.496,,,169.629,0.181,
workplace_unlisted_parcel,parcel_50070002800000020010000000,612,42.451,-76.496,,,273.513,0.291,
workplace_unlisted_parcel,parcel_50070002600000020080000000,482,42.45,-76.501,,,198.916,0.212,
workplace_unlisted_parcel,parcel_50070001600000010030000000,651,42.453,-76.504,,,732.583,0.78,
workplace_unlisted_parcel,parcel_50070001700000010010020000,465,42.452,-76.506,,,443.994,0.473,
workplace_unlisted_parcel,parcel_50070002500000040010000000,650,42.449,-76.505,,,200.347,0.213,
workplace_unlisted_parcel,parcel_50070003600000010040000000,456,42.448,-76.507,,,173.343,0.184,
workplace_unlisted_parcel,parcel_50070003600000010030510000,465,42.447,-76.509,,,470.132,0.5,
workplace_unlisted_parcel,parcel_50070002300000010010000000,455,42.451,-76.509,,,186.438,0.198,
workplace_unlisted_parcel,parcel_50070000100000010150000000,650,42.464,-76.5,,,146.801,0.156,
workplace_unlisted_parcel,parcel_50070000500000010010000000,612,42.455,-76.498,,,1874.441,1.995,
workplace_unlisted_parcel,parcel_50070000900000060100000000,613,42.454,-76.482,,,160.659,0.171,
workplace_unlisted_parcel,parcel_50070003000000010010050000,613,42.449,-76.479,,,1101.121,1.172,
workplace_unlisted_parcel,parcel_50070003000000010010020000,613,42.454,-76.478,,,31216.319,33.225,
workplace_unlisted_parcel,parcel_50070003100000010010060000,613,42.447,-76.484,,,272.794,0.29,
workplace_unlisted_parcel,parcel_50070003100000010010010000,613,42.446,-76.482,,,2486.126,2.646,
workplace_unlisted_parcel,parcel_50070003100000010010080000,613,42.447,-76.479,,,965.454,1.028,
workplace_unlisted_parcel,parcel_50070003100000010010020000,613,42.444,-76.478,,,30002.462,31.933,
workplace_unlisted_parcel,parcel_50070006500000030010010000,613,42.443,-76.476,,,850.369,0.905,
workplace_unlisted_parcel,parcel_50070006500000030030000000,613,42.442,-76.475,,,375.54,0.4,
workplace_unlisted_parcel,parcel_50070012600000010020020000,652,42.424,-76.519,,,265.564,0.283,
workplace_unlisted_parcel,parcel_50070012600000010030020000,431,42.423,-76.518,,,508.065,0.541,
workplace_unlisted_parcel,parcel_50070013100000010060010000,453,42.42,-76.523,,,713.675,0.76,
workplace_unlisted_parcel,parcel_50070013100000010060020001,452,42.42,-76.522,,,505.658,0.538,
workplace_unlisted_parcel,parcel_50308904300000020100000000,620,42.404,-76.499,,,163.772,0.174,
