parcel,E_ev,peak_kw_p50,peak_kw_p90,prob_any_ev_charging
50070012300000030070000000,0.116,0.0,8.0,0.167
50070012300000030080000000,0.523,0.0,9.723,0.2
50070012400000010040000000,0.264,0.0,0.28,0.1
50070012400000010050000000,0.408,0.0,8.747,0.333
50070012400000010060000000,0.471,0.0,8.14,0.233
50070012400000010070000000,1.295,8.0,16.0,0.767
50070012400000010080000000,0.777,3.9,8.0,0.6
50070012400000010110000000,0.413,0.0,8.0,0.333
50070012400000010120000000,0.213,0.0,8.0,0.167
50070012400000010130000000,0.476,0.0,8.64,0.3
50070012400000010140000000,0.173,0.0,8.0,0.233
50070012400000010150010000,0.61,0.0,16.0,0.367
50070012400000010170000000,0.157,0.0,1.76,0.133
50070012400000020020000000,0.328,0.0,12.773,0.3
50070012400000020030000000,0.191,0.0,8.207,0.167
50070012400000020040000000,0.264,0.0,0.28,0.1
50070012400000020050000000,0.168,0.0,2.8,0.133
50070012400000020060010000,0.139,0.0,0.0,0.033
50070012400000020060020000,0.0,0.0,0.0,0.0
50070012400000020070020000,0.889,4.0,16.0,0.5
50070012400000020080000000,0.792,2.8,13.3,0.533
50070012400000020090000000,0.651,0.0,8.0,0.267
50070012400000020100000000,0.242,0.0,8.0,0.233
50070012500000020050000000,0.264,0.0,8.0,0.2
50070012500000020060000000,0.483,0.0,8.127,0.367
50070012500000020070000000,0.841,8.0,16.0,0.7
50070012500000020080010000,0.254,0.0,6.125,0.233
50070012500000020090000000,0.375,0.0,8.244,0.3
50070012500000020100000000,0.476,0.0,8.0,0.233
50070012500000030010000000,0.674,0.0,8.14,0.433
50070012500000030020000000,0.806,8.0,16.0,0.667
50070012800000020010010000,0.155,0.0,0.0,0.067
50070012800000020010240000,0.155,0.0,0.8,0.1
50070012800000020030000000,0.544,0.0,15.64,0.467
50070012800000020040000000,0.702,0.0,8.496,0.367
50070012800000020080120000,4.557,16.0,24.0,0.9
50070012800000020090010000,0.68,8.0,15.4,0.533
50070012800000020100010000,0.155,0.0,8.0,0.133
50070012800000030010000000,0.573,1.4,15.04,0.5
50070012900000010020000000,0.657,2.8,13.16,0.533
50070012900000010030000000,0.139,0.0,0.0,0.067
50070012900000010040000000,0.705,5.7,15.64,0.6
50070012900000010050000000,0.213,0.0,8.0,0.167
50070012900000010060020000,0.573,0.0,8.278,0.367
50070012900000020010000000,0.242,0.0,0.14,0.1
50070012900000020020010000,0.213,0.0,8.492,0.233
50070012900000020030000000,0.657,0.0,16.0,0.367
50070012900000020060000000,1.051,8.0,16.0,0.667
50070013000000040020000000,0.623,0.0,15.64,0.4
50070013200000010060000000,0.285,0.0,8.0,0.2
50070013200000010070000000,0.269,0.0,8.0,0.3
50070013200000010080020000,0.347,0.0,9.833,0.4
50070013200000010110000000,0.409,0.0,8.0,0.2
50070013200000010120000000,0.214,0.0,8.0,0.133
50070013200000010130000000,0.189,0.0,8.0,0.167
50070013200000010140000000,0.347,0.0,10.664,0.233
50070013200000010150020000,0.529,8.0,16.0,0.667
50070013200000010160000000,0.694,0.0,15.665,0.433
50070013200000010170020000,0.148,0.0,3.32,0.167
50070013200000010180000000,0.148,0.0,0.8,0.1
50070013200000010230000000,0.529,0.0,8.0,0.467
50070013200000010250000000,0.529,0.0,8.763,0.367
50070013200000010260000000,0.269,0.0,8.0,0.233
50200000100000010010000000,0.365,0.0,10.02,0.367
50200000100000010030070000,0.892,1.4,16.0,0.5
50200000100000010030080000,0.764,2.8,8.333,0.567
50200000100000010030110000,0.996,2.392,15.76,0.533
50200000100000010030320000,0.452,0.0,8.0,0.233
50200000100000010050010000,0.324,0.0,0.0,0.033
50200000100000010050020000,0.69,2.8,15.76,0.567
50200000100000010050040000,0.34,0.0,8.075,0.2
50200000100000010050710000,0.505,0.0,8.0,0.333
50200000100000010050720000,0.996,8.0,16.0,0.6
50200000100000010050730000,0.243,0.0,8.0,0.3
50200000100000010057420000,0.193,0.0,8.0,0.2
50200000100000010060000000,0.725,3.9,16.98,0.533
50200000100000010070000000,0.651,0.0,10.997,0.4
50200000100000010080000000,0.69,0.0,16.0,0.433
50200000100000010090000000,0.247,0.0,8.333,0.2
50200000100000010110000000,0.12,0.0,0.28,0.1
50200000100000010120000000,0.325,0.0,13.827,0.267
50200000100000010140010000,0.215,0.0,10.55,0.2
50200000100000010140210000,0.506,0.0,10.324,0.433
50200000100000010150000000,0.258,0.0,8.0,0.167
50200000100000010160010000,0.313,0.0,8.0,0.367
50200000100000010160030000,0.416,0.0,8.0,0.433
50200000100000010170010000,0.216,0.0,3.32,0.167
50200000100000010170020000,0.327,0.0,8.0,0.4
50200000100000010170030000,0.416,0.0,5.3,0.3
50200000100000010170040000,0.0,0.0,0.0,0.0
50200000100000010180010000,0.506,0.0,14.56,0.333
50200000100000010190010000,0.758,0.7,8.14,0.5
50200000100000010190030000,0.44,0.0,8.0,0.267
50200000100000010190040000,0.445,0.0,8.0,0.2
50200000100000010190080000,0.193,0.0,0.0,0.0
50200000100000010190210000,0.69,6.5,14.348,0.633
50200000100000010190220000,0.324,0.0,8.666,0.267
50200000100000010200030000,0.568,0.0,14.56,0.367
50200000100000010200050000,0.193,0.0,8.654,0.2
50200000100000010200070000,0.504,0.0,14.04,0.467
50200000100000010200820000,0.892,0.0,11.563,0.367
50200000100000010204220000,0.306,0.0,8.414,0.367
50200000100000010210030000,0.953,8.0,16.0,0.633
50200000100000010210040000,0.406,0.0,8.0,0.133
50200000100000010210240000,0.713,0.0,8.0,0.367
50200000100000010210250000,0.892,0.0,9.54,0.433
50200000100000010210260000,0.316,0.0,0.8,0.1
50200000100000010210270000,0.69,5.4,10.971,0.533
50200000100000010210280000,0.652,0.0,11.329,0.333
50200000100000010212260000,0.605,2.8,8.14,0.567
50200000100000010220000000,0.892,1.4,14.76,0.5
50200000100000010240310000,1.64,7.2,16.0,0.667
50200000100000010250000000,0.306,0.0,8.0,0.2
50200000100000010260030000,0.38,0.0,8.0,0.367
50200000100000010260040000,0.979,3.5,15.76,0.533
50200000100000010270000000,0.599,0.0,8.64,0.267
50200000100000010300010000,0.876,6.4,9.54,0.633
50200000100000010300030000,0.349,0.0,8.328,0.333
50200000100000010300040000,0.587,0.0,10.889,0.433
50200000100000010310020000,1.112,8.0,10.762,0.633
50200000100000010320010000,0.599,0.0,9.753,0.4
50200000100000010320030000,0.349,0.0,8.0,0.4
50200000100000010320040000,0.182,0.0,8.0,0.233
50200000100000010320050000,1.112,6.5,16.0,0.7
50200000100000010320060000,0.274,0.0,2.8,0.167
50200000100000010320070000,0.595,3.9,16.0,0.567
50200000100000010330010000,0.263,0.0,8.0,0.3
50200000100000010330020000,0.569,0.0,8.76,0.3
50200000100000010350000000,0.345,0.0,8.22,0.367
50200000100000010360000000,1.237,8.7,19.92,0.7
50200000100000010370000000,0.805,0.0,8.8,0.467
50200000100000010380010000,0.504,0.0,16.0,0.433
50200000100000010390010000,1.784,10.5,21.3,0.767
50200000100000010390030000,1.784,8.953,16.836,0.933
50200000100000010400000000,1.142,6.5,16.0,0.633
50200000100000010410010000,0.892,2.1,15.4,0.533
50200000100000010410020000,0.892,8.0,16.0,0.633
50200000100000010450000000,0.261,0.0,8.409,0.2
50200000100000010460030000,1.084,8.0,15.665,0.7
50200000100000010460040000,0.131,0.0,3.32,0.133
50200000100000010460060000,0.276,0.0,1.54,0.167
50200000100000010460070000,0.313,0.0,8.0,0.433
50200000100000010470000000,1.3,8.0,16.0,0.8
50200000100000010480000000,0.313,0.0,8.0,0.4
50200000100000010500010000,0.771,8.0,16.0,0.6
50200000100000010500020000,0.313,0.0,8.64,0.233
50200000100000010500030000,0.416,0.0,11.5,0.3
50200000100000010510000000,0.249,0.0,0.0,0.067
50200000100000010520000000,0.277,0.0,8.0,0.2
50200000100000010530000000,0.216,0.0,8.0,0.233
50200000100000010540000000,0.277,0.0,8.0,0.267
50200000100000010550000000,0.313,0.0,8.0,0.167
50200000100000010560000000,1.413,8.0,21.06,0.733
50200000100000010570010000,0.199,0.0,8.0,0.167
50200000200000010020000000,0.416,0.0,15.76,0.333
50200000200000010030020000,0.215,0.0,0.0,0.067
50200000200000010030070000,0.535,0.0,10.777,0.4
50200000200000010030410000,0.512,0.0,8.14,0.233
50200000200000010030420000,0.0,0.0,0.0,0.0
50200000200000010030810000,0.216,0.0,8.0,0.133
50200000200000010040010000,0.506,0.0,13.41,0.467
50200000200000010040030000,0.199,0.0,0.0,0.067
50200000200000010040070000,0.313,0.0,8.0,0.267
50200000200000010040080000,0.199,0.0,0.8,0.1
50200000200000010040090000,0.313,0.0,1.007,0.1
50200000200000010040100000,0.199,0.0,0.0,0.067
50200000200000010040120000,0.199,0.0,0.5,0.1
50200000200000010040130000,0.249,0.0,8.0,0.133
50200000200000010040140000,0.199,0.0,0.8,0.1
50200000200000010050000000,0.285,0.0,0.28,0.1
50200000200000010060000000,0.506,0.0,8.14,0.3
50200000200000010070000000,0.313,0.0,8.0,0.267
50200000300000010030000000,0.215,0.0,0.0,0.067
50200000300000010040000000,0.215,0.0,3.32,0.133
50200000300000010050000000,0.392,0.0,8.0,0.467
50200000300000010060000000,0.608,0.0,8.5,0.433
50200000300000010070010000,0.313,0.0,8.333,0.2
50200000300000010070020000,0.416,0.0,12.42,0.367
50200000300000010080000000,0.313,0.0,8.0,0.233
50200000300000020030000000,0.313,0.0,13.247,0.367
50200000300000020040020000,0.632,0.0,14.151,0.367
50200000300000020050000000,0.446,0.0,2.06,0.133
50200000300000020070000000,0.327,0.0,8.0,0.167
50200000300000030010000000,0.33,0.0,5.3,0.167
50200000300000030020000000,0.199,0.0,2.8,0.133
50200000300000030040000000,0.313,0.0,8.0,0.2
50200000300000030050000000,0.199,0.0,0.28,0.1
50200000300000030070000000,0.398,0.0,0.28,0.1
50200000300000030080000000,1.478,10.947,16.0,0.8
50200000300000030100000000,0.313,0.0,0.0,0.033
50200000300000030110000000,0.59,0.0,11.252,0.467
50200000300000030120000000,0.59,0.0,13.007,0.433
50200000300000030130000000,0.506,0.0,8.647,0.4
50200000300000030140000000,0.506,0.0,13.097,0.4
50200000300000030150000000,0.832,4.98,15.757,0.567
50200000300000030160000000,0.216,0.0,8.0,0.233
50200000300000040020000000,0.769,0.0,13.3,0.467
50200000300000040030000000,0.258,0.0,0.0,0.067
50200000300000040050000000,0.181,0.0,8.0,0.167
50200000400000010090010000,0.18,0.0,8.207,0.2
50200000400000010090020000,0.438,0.0,8.0,0.367
50200000400000010090030000,0.395,0.0,8.0,0.367
50200000400000010090040000,0.332,0.0,8.0,0.2
50200000400000010100010000,0.0,0.0,0.0,0.0
50200000400000010100020000,0.224,0.0,8.0,0.233
50200000400000010110040000,0.66,0.0,8.0,0.333
50200000400000010110050000,0.908,5.4,16.0,0.567
50200000400000010110060000,0.18,0.0,2.06,0.133
50200000400000010120010000,0.199,0.0,8.0,0.233
50200000400000010230020000,0.258,0.0,8.0,0.167
50200000500000010070010000,0.258,0.0,8.0,0.2
50200000500000010080010000,0.296,0.0,8.0,0.367
50200000500000010110000000,0.332,0.0,8.0,0.167
50200000500000010120010000,0.583,0.0,9.544,0.433
50200000500000010120020000,0.653,0.0,16.0,0.467
50200000600000010010000000,0.181,0.0,8.0,0.133
50200000600000010020000000,0.332,0.0,8.22,0.267
50200000600000010030000000,0.0,0.0,0.0,0.0
50200000600000010040010000,0.438,0.0,8.595,0.433
50200000600000010040030000,0.602,0.7,16.0,0.5
50200000600000010090010000,0.451,0.0,15.52,0.367
50200000600000010090020000,0.197,0.0,3.32,0.133
50200000600000010090030000,0.103,0.0,8.0,0.133
50200000600000010110000000,0.159,0.0,0.28,0.1
50200000600000010120010000,0.271,0.0,8.0,0.3
50200000600000010120020000,0.219,0.0,8.0,0.233
50200000600000010120030000,0.844,8.0,15.081,0.7
50200000600000010150000000,0.503,0.0,12.304,0.433
50200000700000010010010000,0.395,0.0,8.0,0.3
50200000700000010010050000,0.168,0.0,0.0,0.067
50200000700000010010060000,0.0,0.0,0.0,0.0
50200000700000010010080000,0.325,0.0,0.0,0.067
50200000700000010010090000,0.168,0.0,0.0,0.067
50200000700000010010270000,0.683,0.0,16.0,0.433
50200000700000010010420000,0.395,0.0,9.54,0.333
50200000700000010060010000,0.258,0.0,8.0,0.133
50200000700000010060030000,0.332,0.0,5.3,0.167
50200000700000010070020000,0.513,2.8,14.8,0.567
50200000700000010070110000,0.224,0.0,8.033,0.3
50200000700000010070120000,0.528,0.0,8.44,0.3
50200000700000010080000000,0.607,0.0,8.333,0.3
50200000700000010110010000,0.289,0.0,8.0,0.2
50200000700000010110030000,0.395,0.0,8.207,0.3
50200000700000010110080000,0.395,0.0,8.0,0.467
50200000700000010130000000,0.368,0.0,8.0,0.267
50200000700000010160000000,0.332,0.0,9.547,0.3
50200000700000010170000000,0.32,0.0,8.0,0.333
50200000700000010180000000,0.399,0.0,8.0,0.233
50200000700000010210000000,0.583,0.0,16.0,0.367
50200000700000010220000000,0.32,0.0,8.0,0.3
50200000700000010230000000,0.168,0.0,0.0,0.033
50200000700000010240020000,0.262,0.0,8.333,0.2
50200000700000010250010000,0.168,0.0,8.0,0.233
50200000700000010260000000,0.262,0.0,8.0,0.267
50200000700000010270010000,0.258,0.0,3.32,0.167
50200000700000010280010000,0.332,0.0,13.3,0.333
50200000700000010280020000,0.438,0.0,8.467,0.4
50200000700000010290020000,0.583,0.0,14.224,0.367
50200000700000010290040000,0.94,8.0,16.0,0.633
50200000700000010300000000,0.763,3.9,14.54,0.533
50200000700000010350000000,0.168,0.0,0.0,0.0
50200000700000010360000000,0.258,0.0,8.0,0.233
50200000700000010370010000,0.513,0.0,16.0,0.333
50200000700000010370210000,0.224,0.0,0.0,0.067
50200000700000010370220000,0.583,0.0,9.937,0.367
50200000700000010370230000,0.395,0.0,8.0,0.3
50200000700000010370250000,0.583,0.0,13.153,0.433
50200000700000010380230000,0.94,6.5,16.719,0.6
50200000700000010380240000,0.395,0.0,8.0,0.3
50200000700000010380250000,0.367,0.0,8.0,0.2
50200000700000010390020000,0.0,0.0,0.0,0.0
50200000700000010400010000,1.166,8.0,16.0,0.7
50200000700000010400020000,1.165,6.5,16.0,0.633
50200000700000010420010000,0.588,0.0,8.0,0.367
50200000700000010420030000,0.165,0.0,1.54,0.133
50200000700000010420040000,0.915,5.0,16.0,0.633
50200000700000010420220000,0.262,0.0,8.0,0.133
50200000700000010420230000,0.258,0.0,0.8,0.1
50200000700000010420230001,0.439,0.0,8.0,0.2
50200000700000010420240000,0.331,0.0,0.28,0.1
50200000700000010420250000,0.395,0.0,16.0,0.467
50200000800000010010000000,0.416,0.0,12.483,0.3
50200000800000010020010000,0.258,0.0,8.0,0.2
50200000800000010020030000,0.168,0.0,3.02,0.133
50200000800000010020040000,0.395,0.0,12.526,0.267
50200000800000010030000000,0.199,0.0,3.32,0.133
50200000800000010040010000,0.771,2.1,16.0,0.533
50200000800000010080010000,0.366,0.0,8.0,0.233
50200000800000010080020000,0.332,0.0,11.534,0.2
50200000800000010080030000,0.583,0.0,9.498,0.367
50200000800000010090000000,0.716,0.0,12.672,0.467
50200000800000010100010000,0.583,2.8,13.132,0.533
50200000800000010100030000,0.32,0.0,8.257,0.267
50200000800000010100050000,0.18,0.0,8.0,0.233
50200000800000010100250000,0.399,0.0,8.0,0.2
50200000800000010110020000,0.395,0.0,8.433,0.4
50200000800000010120020000,0.583,0.7,12.355,0.5
50200000800000010130000000,0.727,2.8,15.62,0.533
50200000800000010150000000,0.583,0.0,15.171,0.467
50200000800000010160010000,0.18,0.0,0.8,0.1
50200000800000010160020000,0.512,0.0,5.3,0.167
50200000800000010170000000,1.374,8.0,16.0,0.733
50200000800000010180000000,0.258,0.0,8.0,0.233
50200000800000010200010000,1.212,2.8,16.0,0.633
50200000800000010210000000,0.0,0.0,0.0,0.0
50200000800000010220000000,0.258,0.0,0.14,0.1
50200000800000010240010000,0.258,0.0,8.0,0.167
50200000800000010250000000,0.395,0.0,9.953,0.467
50200000800000010260000000,0.583,1.4,16.0,0.5
50200000800000010270000000,0.763,0.0,8.14,0.467
50200000800000010290000000,0.509,0.0,8.0,0.267
50200000800000010300000000,0.215,0.0,8.0,0.233
50200000800000010340010000,0.395,0.0,15.251,0.367
50200000800000010350010000,0.181,0.0,8.0,0.2
50200000800000010360000000,0.181,0.0,3.32,0.167
50200000800000010380010000,0.769,0.0,8.492,0.433
50200000800000010400000000,0.262,0.0,8.0,0.133
50200000800000010420030000,0.325,0.0,3.32,0.2
50200000800000010430000000,0.0,0.0,0.0,0.0
50200000800000010440000000,0.32,0.0,8.174,0.267
50200000800000010490020000,0.227,0.0,0.0,0.0
50200000800000010490030000,0.202,0.0,8.0,0.167
50200000800000010490050000,0.424,0.0,8.8,0.433
50200000800000010500010000,0.424,0.0,9.757,0.367
50200000800000010500030000,0.424,0.0,8.14,0.267
50200000800000010500040000,0.485,0.0,8.0,0.133
50200000800000010510010000,0.543,1.4,14.8,0.5
50200000800000010510020000,0.0,0.0,0.0,0.0
50200000800000010510050000,0.18,0.0,8.507,0.133
50200000800000010510060000,0.224,0.0,5.3,0.133
50200000800000010510070000,0.235,0.0,8.0,0.2
50200000800000010510080000,0.0,0.0,0.0,0.0
50200000800000010520010000,0.399,0.0,8.0,0.2
50200000800000010530040000,0.583,0.0,16.0,0.367
50200000800000010540000000,0.368,0.0,8.0,0.267
50200000800000010550040000,0.18,0.0,8.0,0.133
50200000800000010560000000,0.258,0.0,8.0,0.133
50200000800000010590010000,0.626,0.0,8.0,0.467
50200000800000010590020000,0.334,0.0,8.0,0.267
50200000800000010590030000,0.7,0.0,15.665,0.467
50200000800000010600010000,0.258,0.0,8.0,0.133
50200000800000010600030000,0.646,0.0,8.0,0.367
50200000800000010610010000,0.224,0.0,0.5,0.1
50200000800000010610030000,0.258,0.0,8.333,0.233
50200000800000010620000000,0.395,0.0,5.3,0.2
50200000800000010630000000,0.395,0.0,8.8,0.367
50200000800000010650030000,0.583,0.0,8.0,0.433
50200000800000010660010000,0.461,0.0,8.0,0.233
50200000800000010660040000,0.367,0.0,0.5,0.1
50200000800000010670000000,0.224,0.0,2.506,0.133
50200000900000010010000000,0.248,0.0,3.32,0.133
50200000900000010020020000,0.595,2.8,16.0,0.6
50200000900000010030000000,0.745,2.1,16.0,0.533
50200000900000010040010000,0.21,0.0,0.8,0.1
50200000900000010050220000,0.347,0.0,8.0,0.267
50200000900000010050320000,0.342,0.0,8.207,0.3
50200000900000010050330000,0.281,0.0,8.8,0.267
50200000900000010060110000,0.606,0.0,8.0,0.3
50200000900000010060210000,0.221,0.0,11.627,0.2
50200000900000010060220000,0.699,8.0,14.56,0.6
50200000900000010070050000,0.349,0.0,9.727,0.467
50200000900000010070220000,0.211,0.0,8.0,0.2
50200000900000010070240000,0.729,0.0,8.0,0.433
50200000900000010070250000,0.595,0.7,8.667,0.5
50200000900000010070260000,0.412,0.0,11.867,0.233
50200000900000010070280000,0.277,0.0,12.326,0.333
50200000900000010070290000,0.196,0.0,0.28,0.1
50200000900000010070320000,0.595,0.0,16.0,0.467
50200000900000010070620000,0.945,8.0,15.34,0.6
50200000900000010072310000,0.599,3.5,16.0,0.533
50200000900000010080010000,0.196,0.0,0.0,0.033
50200000900000010080030000,0.791,0.7,13.0,0.5
50200000900000010090000000,0.729,0.0,11.32,0.367
50200000900000010100000000,0.238,0.0,13.133,0.333
50200000900000010110010000,0.412,0.0,8.0,0.433
50200000900000010110020000,0.196,0.0,3.32,0.133
50200000900000010110030000,0.196,0.0,8.0,0.4
50200000900000010140000000,0.221,0.0,8.0,0.2
50200000900000010160020000,0.284,0.0,8.051,0.3
50200000900000010160130000,0.342,0.0,8.14,0.2
50200000900000010160150000,0.361,0.0,8.0,0.167
50200000900000010160160000,0.524,0.0,10.234,0.333
50200000900000010160180000,0.211,0.0,0.8,0.1
50200000900000010160190000,0.342,0.0,8.0,0.3
50200000900000010160200000,0.599,0.0,8.5,0.233
50200000900000010160210000,0.325,0.0,8.0,0.333
50200000900000010160240000,0.28,0.0,0.5,0.1
50200000900000010160250000,0.145,0.0,0.0,0.033
50200000900000010160260000,0.342,0.0,8.507,0.267
50200000900000010160280000,0.699,8.0,16.0,0.567
50200000900000010160290000,0.342,0.0,8.0,0.367
50200000900000010160300000,0.186,0.0,8.0,0.133
50200000900000010160310000,0.699,0.0,15.52,0.367
50200000900000010161110000,0.606,0.0,8.254,0.467
50200000900000010161120000,0.342,0.0,11.632,0.333
50200000900000010161130000,0.699,1.4,9.914,0.5
50200000900000010161140000,0.264,0.0,8.0,0.233
50200000900000010161410000,0.211,0.0,0.0,0.033
50200000900000010190000000,0.264,0.0,8.0,0.3
50200000900000010200110000,0.347,0.0,8.0,0.267
50200000900000010200120000,0.281,0.0,8.0,0.233
50200000900000010200210000,0.446,0.0,8.244,0.3
50200000900000010200220000,0.491,0.0,8.207,0.367
50200000900000010210010000,0.211,0.0,8.0,0.133
50200000900000010210040000,0.865,0.0,16.0,0.4
50200000900000010210050000,0.284,0.0,8.0,0.267
50200000900000010210060000,0.342,0.0,8.0,0.167
50200000900000010220010000,5.646,17.4,31.34,0.967
50200000900000010220030000,0.448,0.0,8.14,0.467
50200000900000010220210000,0.398,0.0,8.14,0.3
50200000900000010220220000,0.3,0.0,8.0,0.233
50200000900000010250000000,0.3,0.0,8.0,0.233
50200000900000010260000000,0.538,0.0,16.0,0.4
50200000900000010270010000,0.793,0.0,8.0,0.467
50200000900000010280000000,0.36,0.0,9.4,0.367
50200000900000010300000000,0.0,0.0,0.0,0.0
50200000900000010310000000,0.543,0.0,14.518,0.4
50200000900000010330010000,0.227,0.0,0.0,0.067
50200000900000010330020000,0.391,0.0,8.0,0.433
50200000900000010340000000,0.36,0.0,8.0,0.333
50200000900000010350110000,0.285,0.0,8.0,0.3
50200000900000010350120000,0.897,5.4,16.493,0.567
50200000900000010350210000,0.424,0.0,14.56,0.367
50200000900000010350220000,0.612,0.0,16.0,0.467
50200000900000010350230000,0.424,0.0,8.0,0.233
50200000900000010350250000,0.285,0.0,8.0,0.133
50200000900000010350260000,0.353,0.0,8.0,0.267
50200000900000010360000000,0.804,3.9,10.06,0.567
50200000900000010380000000,0.524,0.0,15.76,0.367
50200000900000010390010000,0.246,0.0,8.0,0.267
50200000900000010400010000,0.246,0.0,8.0,0.333
50200000900000010400060000,0.221,0.0,8.0,0.2
50200000900000010400070000,0.38,0.0,8.0,0.233
50200000900000010400080000,0.202,0.0,8.259,0.167
50200000900000010400090000,0.524,0.0,16.0,0.4
50200000900000010400250000,0.197,0.0,3.32,0.133
50200000900000010420000000,0.424,0.0,8.573,0.233
50200000900000010430000000,0.612,0.0,16.0,0.4
50200000900000010440000000,0.36,0.0,16.0,0.367
50200000900000010450010000,0.202,0.0,8.0,0.267
50200000900000010460000000,0.687,0.0,8.0,0.267
50200000900000010470000000,0.424,0.0,8.0,0.267
50200000900000010480000000,0.934,0.0,16.0,0.467
50200000900000010490010000,0.424,0.0,8.0,0.2
50200000900000010490020000,0.36,1.4,8.693,0.5
50200000900000010500010000,0.353,0.0,8.0,0.333
50200000900000010500020000,0.424,0.0,8.0,0.333
50200000900000010510010000,0.285,0.0,5.3,0.2
50200000900000010510020000,0.485,0.0,16.0,0.367
50200000900000010520000000,0.285,0.0,8.0,0.2
50200000900000010530000000,0.36,0.0,8.0,0.2
50200000900000010540000000,0.202,0.0,3.02,0.133
50200000900000010550000000,0.264,0.0,8.0,0.2
50200000900000010560010000,0.285,0.0,3.7,0.133
50200000900000010560020000,0.424,0.0,8.051,0.233
50200000900000010560030000,0.848,6.5,16.0,0.633
50200000900000010570010000,0.0,0.0,0.0,0.0
50200000900000010570610000,0.537,0.0,8.0,0.367
50200000900000010570620000,0.95,2.8,8.14,0.533
50200000900000010580000000,0.342,0.0,12.235,0.367
50200000900000010600000000,0.347,0.0,8.0,0.167
50200000900000010640000000,0.699,0.0,8.0,0.4
50200000900000010680010000,1.309,0.0,8.619,0.333
50200000900000010680030000,0.0,0.0,0.0,0.0
50200000900000010680040000,0.221,0.0,8.0,0.2
50200000900000010690020000,1.544,8.0,18.204,0.733
50200001000000010020010000,0.246,0.0,8.033,0.167
50200001000000010040000000,0.885,0.0,8.0,0.4
50200001000000010050000000,0.424,0.0,8.268,0.267
50200001000000010060000000,0.612,1.4,13.3,0.5
50200001000000010070000000,0.391,0.0,8.0,0.4
50200001000000010080000000,0.424,0.0,8.8,0.3
50200001000000010090000000,0.989,0.7,10.981,0.5
50200001000000010110000000,0.804,8.0,16.0,0.667
50200001000000010120000000,0.424,0.0,8.0,0.3
50200001000000020010000000,0.428,0.0,8.0,0.233
50200001000000020040000000,0.202,0.0,8.0,0.267
50200001000000020050000000,0.246,0.0,12.455,0.333
50200001000000020080010000,0.36,0.0,13.167,0.4
50200001000000020080020000,0.362,0.0,8.0,0.233
50200001000000020090000000,0.225,0.0,8.0,0.167
50200001000000020130000000,0.36,0.0,8.0,0.167
50200001000000030010000000,0.764,0.0,14.8,0.467
50200001000000030020000000,0.202,0.0,8.0,0.267
50200001000000030030000000,0.0,0.0,0.0,0.0
50200001000000030040000000,0.612,0.0,8.0,0.267
50200001000000030050000000,0.455,0.0,8.0,0.3
50200001000000030060000000,0.968,6.5,15.757,0.567
50200001000000030070000000,0.612,3.9,14.783,0.567
50200001000000030080000000,0.202,0.0,8.175,0.233
50200001000000030090010000,0.612,0.0,8.0,0.433
50200001000000030100020000,0.188,0.0,8.0,0.2
50200001000000030110000000,0.455,0.0,8.0,0.333
50200001000000030130000000,0.285,0.0,8.333,0.167
50200001000000030140010000,0.804,0.0,8.0,0.433
50200001000000030140030000,0.742,0.0,8.0,0.333
50200001000000030140060000,0.36,0.0,10.477,0.467
50200001000000030140440000,1.006,8.0,16.0,0.8
50200001000000030140530000,0.246,0.0,8.0,0.167
50200001000000030140920000,0.246,0.0,8.0,0.133
50200001000000030160010000,0.622,0.0,8.0,0.267
50200001000000030160020000,0.424,0.0,8.0,0.267
50200001000000030160030000,0.804,2.8,15.628,0.533
50200001000000030160040000,0.202,0.0,8.0,0.2
50200001000000030160060000,1.228,8.0,16.0,0.733
50200001000000030160070000,0.804,2.8,10.983,0.6
50200001000000030160820000,0.424,0.0,8.0,0.3
50200001000000030160830000,0.246,0.0,8.0,0.267
50200001000000030170000000,0.391,0.0,8.0,0.333
50200001000000030180020000,0.246,0.0,8.0,0.233
50200001000000030190010000,0.345,0.0,8.0,0.267
50200001000000030190020000,0.285,0.0,3.32,0.167
50200001000000030200030000,0.353,0.0,10.682,0.4
50200001000000030200220000,0.246,0.0,0.14,0.1
50200001000000040020010000,0.36,0.0,8.0,0.3
50200001000000040020030000,0.286,0.0,8.0,0.3
50200001000000050010000000,0.283,0.0,8.0,0.2
50200001000000050020000000,0.327,0.0,8.0,0.167
50200001000000050030000000,0.785,6.5,16.0,0.567
50200001000000050040000000,1.066,0.0,12.317,0.433
50200001000000050050020000,0.424,0.0,3.32,0.2
50200001000000050050030000,0.202,0.0,0.28,0.1
50200001000000050050040000,0.202,0.0,8.0,0.3
50200001000000050090010000,0.424,0.0,14.489,0.333
50200001000000050090020000,1.073,0.0,8.0,0.3
50200001000000050110000000,0.455,0.0,8.667,0.3
50200001000000050120020000,0.202,0.0,0.42,0.1
50200001000000050130010000,1.228,2.8,16.0,0.533
50200001000000050130020000,0.246,0.0,8.0,0.3
50200001000000050140000000,0.651,2.8,12.831,0.567
50200001000000050150000000,0.428,0.0,8.0,0.267
50200001000000050160000000,0.424,0.0,3.32,0.2
50200001000000050170000000,0.286,0.0,8.399,0.267
50200001000000050180000000,0.428,0.0,16.0,0.433
50200001000000050190000000,0.246,0.0,1.54,0.133
50200001000000060030000000,0.543,0.0,14.56,0.367
50200001000000060050000000,0.424,0.0,8.0,0.267
